basti	gismu   	-bas-		      	x_1 anstataŭas x_2-on en cirkonstanco x_3; x_1 estas anstataŭulo/anstataŭaĵo/surogato	Ankaŭ: x_1 interŝanĝas lokojn kun x_2.  Vidu ankaŭ cmavo {ba'i}, {binra}.
batci	gismu   	-bat-		      	x_1 mordas/pinĉas x_2-on je specifa loko x_3 per x_4	Tramordi (= {ka'arbatci}, {batygre}); pinĉi (= {cinzybatci}).  Vidu ankaŭ {denci}, {jgalu}, {guska}, {citka}.
batke	gismu			      	x_1 estas butono/tubero/[tenilo] sur objekto x_2, kun celo x_3, el materialo x_4	Vidu ankaŭ {jadni}, {balji}, {punji}, {jgari}, {lasna}.
bavmi	gismu			      	x_1 estas kvanto da hordeo [greno] de speco/raso x_2	Vidu ankaŭ {gurni}.
baxso	gismu			      	x_1 montras malaj-indonezian komunan lingvon/kulturon laŭ aspekto x_2	Vidu ankaŭ {meljo}, {bindo}.
bebna	gismu   	-beb-		      	x_1 estas stulta/malsaĝa/malsprita en okazo/ago/eco [stultaĵo] (ka) x_2; x_1 estas stultulo	Vidu ankaŭ {fenki}, {xajmi}, {prije}, {fliba}.
bemro	gismu   	-bem-   	-be'o-	      	x_1 montras nordamerikan kulturon/naciecon/geografion laŭ aspekto x_2	Vidu ankaŭ {merko}, {kadno}, {xispo}, {mexno}.
bende	gismu   	-bed-   	-be'e-	      	x_1 estas bando/teamo/orkestro/aro da homoj x_2 kun ĉefo/direktoro/estro x_3 organizita por celo x_4	(x_1 estas kolektivaĵo; x_2 estas aro komplete specifita); Ankaŭ: orkestro (= {zgibe'e}, {balzgibe'e}); x_3 direktisto; komerco, ne nepre korporaciigita (=cajbe'e, venbe'e).  Vidu ankaŭ {gunma}, {girzu}, {dansu}, {jatna}, {jitro}, {kagni}, {kamni}, {minde}, {ralju}, {cecmu}, {gidva}.
bengo	gismu   	-beg-		      	x_1 montras bengalan/bangladeŝan kulturon/naciecon/lingvon laŭ aspekto x_2	Vidu ankaŭ {xindo}.
benji	gismu   	-bej-   	-be'i-	      	x_1 sendas/transigas/transdonas/transmetas x_2-on al ricevanto x_3 el origino/deveno x_4 pere de x_5	Aliproprigado el deveno ne estas implicita.  x_5 portilo.  Vidu ankaŭ {muvdu}, {dunda}, {mrilu}, {nirna}, {xruti}, {cradi}, {tivni}, {preja}, {cmavobe'i}, {bevri}, {mrilu}, {tcana}.
bersa	gismu   	-bes-   	-be'a-	      	x_1 estas filo de patro/patrino/gepatroj x_2 [ne nepre biologiaj]	Vidu ankaŭ {verba}, {nanla}, {nakni}, {nanmu}, {patfu}, {mamta}, {bruna}, {rirni}, {rorci}, {panzi}, {tixnu}.
berti	gismu   	-ber-		      	x_1 estas norde de [poluso laŭ dekstramana regulo] x_2 laŭ referenckadro x_3	Vidu ankaŭ {snanu}, {stici}, {stuna}, {farna}.
besna	gismu   	-ben-		      	x_1 estas (la) cerbo [korpoparto] de x_2; [metafore: inteligento, mensa kontrolo]	Vidu ankaŭ {menli}, {stedu}, {rango}, {pensi}.
betfu	gismu   	-bef-   	-be'u-	      	x_1 estas (la) abdomeno/ventro [korpoparto] de x_2; [metafore: meza parto]	Ankaŭ: stomako (= {djaruntyrango}), digesta aparato (= {befctirango}, {befctirangyci'e}).  Vidu ankaŭ {cutne}, {livga}, {canti}.
betri	gismu   	-bet-		      	x_1 estas tragedia/katastrofa/ruiniga por x_2	Vidu ankaŭ {badri}, {xlali}, {morsi}, {binra}.
bevri	gismu   	-bev-   	-bei-	      	x_1 portas/trenas/transportas ŝarĝon/kargon x_2 al x_3 de x_4 tra vojo x_5; x_1 estas portisto	Aliproprigo el x_2 al x_3 estas implicita.  Vidu ankaŭ {marce}, {muvdu}, {benji}, {klama}.
bidju	gismu			      	x_1 estas bido/globeto [formo] el materialo x_2	Vidu ankaŭ {bolci}, {canre}, {lakse}, {dirgo}.
bifce	gismu   	-bic-		      	x_1 estas abelo/vespo/krabro de speco/raso x_2	Vidu ankaŭ {cinki}, {sfani}, {lakse}.
bikla	gismu   	-bik-		      	x_1 agas kiel vipo/faras klakon/krakon [subita fortega movo]	Vidu ankaŭ {skori}, {darxi}.
bilga	gismu   	-big-		      	x_1 devas esti/fari x_2-on laŭ normo/akordo x_3	Ankaŭ: x_3 referenckadro.  Vidu ankaŭ {zifre}, {fuzme}.
bilma	gismu   	-bi'a-		      	x_1 estas malsana kun simptomoj x_2 pro malsano x_3	Vidu ankaŭ {kanro}, {mikce}, {spita}, {senci}, {kafke}, {binra}.
bilni	gismu   	-bil-		      	x_1 estas militeca/regimenta/forte organizita/preparita de sistemo x_2 por celo x_3	Ankaŭ: paramilita; soldato en laa plej vasta senco - ne limigita al tiuj preparitaj/organizitaj kiel parto de armeo por defendi ŝtaton (= {bilpre}).  Vidu ankaŭ jenmi por milita {forto}, {sonci}, {ganzu}, {pulji}.
bindo	gismu   	-bid-		      	x_1 montras indonezian kulturon/naciecon/lingvon laŭ aspekto x_2	Vidu ankaŭ {bindo}, {meljo}, {baxso}.
binra	gismu			      	x_1 asekuras/garantias/kompensas homon x_2 kontraŭ danĝero x_3 (okazo) provizante x_4-on (okazo)	Ankaŭ: x_3 perdo; vendi/aĉeti asekuron (= {binryve'u}), premiumo (= binrydi'a, aŭ binryvelve'u).  Vidu ankaŭ {bandu}, {cirko}, {betri}, {basti}, {bilma}.
binxo	gismu   	-bix-   	-bi'o-	      	x_1 iĝas/fariĝas/transformiĝas en x_2-on sub kondiĉoj x_3	Rezulta, ne nepre kaŭza ŝanĝiĝo.  (kp. cenba por nerezulta, galfi por kaŭza, stika por nerezulta, nekaŭza ŝanĝiĝo; zasni)
birje	gismu			      	x_1 konsistas el/enhavas/estas kvanto da biero/elo farita el x_2	Vidu ankaŭ {pinxe}, {barja}, {jikru}, {vanju}, {xalka}, {fusra}.
birka	gismu   	-bir-		      	x_1 estas brako [korpoparto] de x_2; [metafore: branĉo kun forto]	Ankaŭ: kubuto (= {bircidni}), pojno (= {xanterjo'e}), alpendaĵo (sed jimca, rebla preferindaj).  Vidu ankaŭ {jimca}, {janco}, {xance}, {rebla}.
birti	gismu   	-bit-		      	x_1 estas certa/senduba/konvinkita ke x_2 veras	Vidu ankaŭ {jetnu}, {jinvi}, {krici}, {djuno}, {senpi}, {sruma}.
bisli	gismu   	-bis-		      	x_1 estas kvanto da/enhavas/konsistas el glacio [frostigita kristalo] de konsisto/materialo x_2	Konsisto inkluzivanta x_2-on, kiu ne nepre estas kompleta konsisto.  Vidu ankaŭ {kunra}, {runme}, {lenku}, {krili}, {bratu}, {snime}, {carvi}.
bitmu	gismu   	-bim-   	-bi'u-	      	x_1 estas muro/barilo apartiganta x_2-on kaj x_3-on (neordigitaj) de/en strukturo x_4	Vidu ankaŭ {jbini}, {sepli}, {fendi}, {canko}, {drudi}, {kumfa}, {loldi}, {senta}, {snuji}, {pagre}, {gacri}, {kuspe}, {marbi}, {vorme}.
blabi	gismu   	-lab-		      	x_1 estas blanka/tre hela [koloradjektivo]	Palaj formoj de aliaj koloroj estas kunmetaĵoj kun blanka; ekz. rozkolora (= {labyxu'e}, {xunblabi}) (dum kandi uziĝas por pala = malbrila, manko de intenso).  Vidu ankaŭ {skari}, {xekri}, {grusi}, {kandi}, {manku}, {carmi}, {bakri}, {blanu}, {bunre}, {cicna}, {crino}, {narju}, {nukni}, {pelxu}, {xunre}, {zirpu}.
blaci	gismu			      	x_1 estas kvanto da/enhavas/konsistas el vitro de konsisto enhavanta x_2-on	Vidu ankaŭ {kabri}.
blanu	gismu   	-bla-		      	x_1 estas blua [koloradjektivo]	Vidu ankaŭ {skari}, {blabi}, {xekri}, {zirpu}, {kandi}, {carmi}, {cicna}.
bliku	gismu   	-bli-		      	x_1 estas bloko [3-dimensia formo] el materialo x_2, surfacoj/flankoj/lateroj x_3	x_3 (edroj/lateroj/facoj/surfacoj) inkluzivu nombron, grandon, kaj formon; ankaŭ multedro (= pitybli kun plataj/ebenaj lateroj/surfacoj).  regula multedro (= {kubybli}, {blikubli}), briko (= {kitybli}); Vidu ankaŭ {tapla}, {kubli}, {tanbo}, {canlu}, {kojna}, {sefta}, {bolci}, {kurfa}, {tarmi}.
bloti	gismu   	-lot-   	-blo-   	-lo'i-      	x_1 estas boato/ŝipo [veturilo] por porti x_2-on, pelita de x_3	Vidu ankaŭ {falnu}, {fulta}, {marce}, {jatna}, {sabnu}.
bolci	gismu   	-bol-   	-boi-	      	x_1 estas pilko/sfero/globo [formo] el materialo x_2; x_1 estas spherical objekto [farita el x_2]	Ankaŭ: ronda.  Vidu ankaŭ {bliku}, {cukla}, {bidju}, {gunro}.
bongu	gismu   	-bog-   	-bo'u-	      	x_1 estas osto/eburo [korpoparto], plenumanta funkcion x_2 en korpo x_3; [metafore: kalcio]	x_2 verŝajne estas abstraktaĵo: ĝi povas esti strukturo/subteno por iu korpoparto, sed ankaŭ aliaj kiel la timpano; la unua povas esprimiĝi kiel (tu'a le<korpoparto>); kartilago (= {ranbo'u}), skeleto (= {bogygreku}).  Vidu ankaŭ {greku}, {denci}, {jirna}, {sarji}.
botpi	gismu   	-bot-   	-bo'i-	      	x_1 estas botelo/poto/urno/flakono/fermebla ujo por x_2, el materialo x_3 kun kovrilo x_4	Vidu ankaŭ {baktu}, {lante}, {patxu}, {tansi}, {tanxe}, {vasru}, {gacri}.
boxfo	gismu   	-bof-   	-bo'o-	      	x_1 estas folio/tuko/litkovrilo/tapiŝo [2-dimensia formo fleksebla en 3 d.] el materialo x_2	Vidu ankaŭ {plita}, {cinje}, {polje}, {slasi}, {tinci}.
boxna	gismu   	-bon-   	-bo'a-	      	x_1 estas ondo [perioda formo] en medio x_2, formo x_3, ondolongo x_4, frekvenco x_5	Vidu ankaŭ {slilu}, {dikni}, {cinje}, {polje}, {morna}, {canre}.
bradi	gismu			      	x_1 estas malamiko/oponanto/kontraŭulo de x_2 en barakto x_3	Vidu ankaŭ {damba}, {jamna}, {darlu}, {pendo}, {fapro}, {gunta}, {sarji}, {jivna}, {jinga}.
bratu	gismu			      	x_1 estas hajlo/neĝpluvo/solida precipitaĵo de materialo/konsisto enhavanta x_2-on	ĉi tio estas la substanco, ne la ago aŭ maniero de ĝia falo, kiu estas carvi.  Vidu ankaŭ {carvi}, {snime}, {bisli}, {tcima}.
brazo	gismu   	-raz-		      	x_1 montras brazilan kulturon/naciecon/lingvon laŭ aspekto x_2	Vidu ankaŭ {porto}, {ketco}.
bredi	gismu   	-red-   	-bre-	      	x_1 estas preta por x_2 (okazo)	Vidu ankaŭ {spaji}, {jukpa}.
bridi	gismu   	-bri-		      	x_1 (du'u) estas predikato kun rilato x_2 inter argumentoj (sinsekvo/aro) x_3	Ankaŭ: x_3 estas rilataj per rilato x_2 (= terbri por reordigitaj lokoj).  (x_3 estas aro komplete specifita); Vidu ankaŭ {sumti}, {fancu}.
brife	gismu   	-bif-   	-bi'e-	      	x_1 estas brizo/zefiro/vento el direkto x_2 kun rapido x_3; x_1 blovas el x_2	Vidu ankaŭ {tcima}.
briju	gismu   	-bij-		      	x_1 estas oficejo/laborejo de laboristo x_2 en loko x_3	Vidu ankaŭ {jibri}, {gunka}.
brito	gismu   	-rit-		      	x_1 montras britan kulturon/naciecon laŭ aspekto x_2	Vidu ankaŭ {glico}, {skoto}, {merko}, {ropno}.
broda	gismu   	-rod-		      	1a asignebla predikata varianto (kunteksto determinas la argumentostrukturon)	Vidu ankaŭ cmavo {bu'a}.
brode	gismu   	-bo'e-		      	2a asignebla predikata varianto (kunteksto determinas la argumentostrukturon)
brodi	gismu			      	3a asignebla predikata varianto (kunteksto determinas la argumentostrukturon)
brodo	gismu			      	4a asignebla predikata varianto (kunteksto determinas la argumentostrukturon)
brodu	gismu			      	5a asignebla predikata varianto (kunteksto determinas la argumentostrukturon)
bruna	gismu   	-bun-   	-bu'a-	      	x_1 estas frato de x_2 laŭ ligilo/normo/gepatro(j) x_3; [ne nepre biologiaj]	Vidu ankaŭ {mensi}, {tunba}, {tamne}, {famti}, {bersa}.
budjo	gismu   	-buj-   	-bu'o-	      	x_1 apartenas al la budhisma kulturo/religio/etoso laŭ aspekto x_2	Vidu ankaŭ {latna}, {lijda}.
bukpu	gismu   	-buk-   	-bu'u-	      	x_1 estas kvanto da tolo/ŝtofo/teksaĵo de tipo/materialo x_2	Vidu ankaŭ {mapni}, {matli}, {sunla}, {slasi}, {silka}.
bumru	gismu   	-bum-		      	x_1 estas nebula/kovrita de vaporo de likvo x_2	Vidu ankaŭ {djacu}, {carvi}, {danmo}, {lunsa}, {tcima}, {gapci}.
bunda	gismu   	-bud-		      	x_1 estas x_2 (defaŭlte 1) lokaj unuoj de pezo [ne-metra], normo x_3, subunuoj [ekz. uncoj] x_4	(pliajn subunuajn lokojn oni povas aldoni kiel x_5, x_6, ...); Vidu ankaŭ {grake}, {junta}, {tilju}, {rupnu}, {fepni}, {dekpu}, {gutci}, {minli}, {merli}, {kramu}.
bunre	gismu   	-bur-   	-bu'e-	      	x_1 estas bruna/tankolora [koloradjektivo]	Vidu ankaŭ {skari}, {blabi}, {xekri}, {kandi}, {carmi}.
burcu	gismu   	-bru-		      	x_1 estas broso/peniko por celo x_2 (okazo) kun haroj/fadenoj x_3	Vidu ankaŭ {komcu}, {pinsi}.
burna	gismu			      	x_1 estas embarasita/agitita/ĝenata/malkomforta pri/sub kondiĉoj x_2 (abstraktaĵo)	Vidu ankaŭ {cinmo}.
cabna	gismu   	-cab-		      	x_1 estas nuna je/dum/samtempa kun x_2	(defaŭlte x_2 estas la nuno, rezultante en:) x_1 okazas nun; nur tempa rilato, samtempeco ne signifas ke unu okazo ne etendiĝas en la pasintecon aŭ ontecon de la alia. Vidu ankaŭ {zvati}, {balvi}, {purci}, cmavo {ca}, cmavo {ca'a}.
cabra	gismu   	-ca'a-		      	x_1 estas aparato/mehhanismo/ekipaĵo por funkcio x_2 kontrolata/[lanĉita] de x_3 (aganto)	Formon determinas funkcio; ne implicas aŭtomatan agon - bezonas eksteran aganton/lanĉanton (minji povas esti zmiku cabra se ĝi bezonas eksteran aganton por lanĉi aŭ regi la funkciojn kiujn ĝi plenumas aŭtomate).  (kp. tutci, minji, finti; girzu, ganzu por organiza aparato, pilno)
cacra	gismu			      	x_1 daŭras x_2 horojn (defaŭlte 1 horo) laŭ normo x_3	Vidu ankaŭ {junla}, {mentu}, {snidu}, {tcika}, {temci}.
cadzu	gismu   	-dzu-		      	x_1 piediras/marŝas/paŝas sur supraĵo x_2 per membroj x_3	Vidu ankaŭ {stapa}, {bajra}, {klama}, {litru}.
cafne	gismu   	-caf-		      	x_1 (okazo) ofte/kutime okazas/reokazas/ripetiĝas laŭ normo x_2	(kp. rirci, fadni, kampu, rapli, krefu, lakne, cmavon piso'iroi kaj similajn kunmetaĵojn)
cakla	gismu			      	x_1 estas kvanto da/enhavas/konsistas el ĉokolado/kakao	Vidu ankaŭ {ckafi}.
calku	gismu   	-cak-		      	x_1 estas ŝelo [malmola, protekta kovrilo] ĉirkaŭ x_2 farita el x_3	Vidu ankaŭ {pilka}, {skapi}, {gacri}, {bartu}.
canci	gismu			      	x_1 malaperas el loko x_2; x_1 ne plu estas observata je x_2 per sensoj x_3	Ankaŭ: foriri (unu senco).  Vidu ankaŭ {cliva}, {ganse}, {zgana}, {lebna}, {vimcu}.
cando	gismu   	-cad-		      	x_1 estas kvieta/senmova/neokupata/nefunkcianta/neaktiva/ripozanta	Vidu ankaŭ {surla}.
cange	gismu   	-cag-		      	x_1 estas bieno ĉe x_2, kulturata de x_3, fleganta/produktanta x_4-on; (adjektivo:) x_1 estas agra	Agrokulturado, ne limigita al plantaj kultivoj.  Vidu ankaŭ {purdi}, {nurma}, {ferti}, {foldi}, {xarju}.
canja	gismu   	-caj-		      	x_1 interŝangas varon x_2 kontraŭ x_3 kun x_4; x_1, x_4 estas komercisto/negocisto	Ankaŭ: (adjektive:) x_1, x_2, x_4 estas komercaj (pli bone esprimebla per ka canja, kamcanja).  x_2/x_3 povas esti specifa objekto, varo (amaso), okazo (eble servo) aŭ kvalito; pedante, pri objektoj/varoj, tio estas sumti-levado el posedo de la objekto/varo (= posycanja por neambigua {semantiko}); (kp. dunda, friti, vecnu, zarci, jdini, pleji, jdima, jerna, kargu; vidu noton ĉe jdima pri distingo inter kosto/prezo/valoro, banxa, cirko, dunda, janta, kargu, prali, sfasa, zivle)
canko	gismu   	-ca'o-		      	x_1 estas fenestro/portalo/malfermaĵo en muro/konstruaĵo/strukturo x_2	Vidu ankaŭ {vorme}, {bitmu}, {ganlo}, {murta}, {pagre}, {kevna}, {jvinu}, {kalri}, {kuspe}.
canlu	gismu   	-cal-   	-ca'u-	      	x_1 estas spaco/volumeno/regiono [almenaŭ-3-dimensia etendaĵo] okupita de x_2	Ankaŭ: okupi (= {selca'u}). Vidu ankaŭ {kensa}, {bliku}, {kumfa}, {kevna}, {kunti}, {tubnu}, {dekpu}.
canpa	gismu   	-cna-		      	x_1 estas ŝovelilo/fosilo/ŝpato/plugilo [klinga fosa ilo] por fosi x_2-on	Vidu ankaŭ {kakpa}, {guska}, {tutci}.
canre	gismu   	-can-		      	x_1 estas kvanto da/enhavas/konsistas el sablo el fonto x_2 de konsisto enhavanta x_3-on	Vidu ankaŭ {bidju}, {rokci}, {zalvi}, {boxna}.
canti	gismu			      	x_1 estas (la) intesto/internaĵoj/digesta sistemo [korpoparto] de x_2	Metafore: proceda nodo.  Vidu ankaŭ {betfu}.
carce	gismu			      	x_1 estas ĉaro/kaleŝo/vagono [rada veturilo] por porti x_2-on, pelita de x_3	Vidu ankaŭ {karce}, {xislu}, {marce}, {matra}.
carmi	gismu   	-cam-   	-cai-	      	x_1 estas intensa/brila/saturita en eco (ka) x_2 laŭ ricevo/mezuro de observanto x_3	Brila (gusycai aŭ camgu'i); en koloroj, pliigita saturado (malo: kandi).  Vidu ankaŭ {denmi}, {gusni}, {kandi}, {ruble}, {skari}, {tilju}, {tsali}, {mutce}, {blabi}, {blanu}, {bunre}, {cicna}, {crino}, {grusi}, {narju}, {nukni}, {pelxu}, {xekri}, {xunre}, {zirpu}.
carna	gismu   	-car-		      	x_1 turniĝas/rotacias/ruliĝas/volviĝas ĉirkaŭ akso x_2 laŭ direkto x_3	Ankaŭ: rivolui (= {jincarna}).  Vidu ankaŭ {gunro}, {jendu}.
cartu	gismu   	-cat-		      	x_1 estas mapo/karto/diagramo de/pri x_2 montrante aranĝon/informojn x_3	Vidu ankaŭ {platu}.
carvi	gismu   	-cav-		      	x_1 pluvas/verŝiĝas/[precipitiĝas] al x_2 el x_3; x_1 estas precipitato [ne limigita al 'pluvo']	Vidu ankaŭ {bratu}, {dilnu}, {santa}, {snime}, {tcima}, {bisli}, {bumru}.
casnu	gismu   	-snu-		      	x_1 (kutime kolektivaĵo, sed individuo/jo'u eblaj) diskutas/parolas pri temo x_2	Ankaŭ: babili, konversacii.  Vidu ankaŭ {bacru}, {cusku}, {darlu}, {tavla}.
catke	gismu   	-ca'e-		      	x_1 [aganto] shovas/puŝas x_2-on je loko x_3	Movi per puŝo/ŝovo (= {ca'ermuvgau}).  Vidu ankaŭ danre por neagenta {forto}, {lacpu}.
catlu	gismu   	-cta-		      	x_1 rigardas/ekzamenas/inspektas x_2-on	Ankaŭ: trarigardi (= {grecta}, {ravycta}, {bacycta}).  Vidu ankaŭ {jvinu}, {minra}, {simlu}, {viska}, {lanli}, {zgana}, {setca}, {viska}.
catni	gismu   	-ca'i-		      	x_1 havas aŭtoritaton/estas oficialulo super afero/sfero/homoj x_2 bazitan sur x_3	Vidu ankaŭ {turni}, {tutra}, {krati}, cmavo {ca'i}, {jaspu}, {pulji}.
catra	gismu			      	x_1 (aganto) mortigas/buĉas/murdas x_2-on per ago/metodo x_3	Vidu ankaŭ {morsi}, {xarci}.
caxno	gismu   	-cax-		      	x_1 estas malprofunda laŭ direkto/eco x_2 disde referenca punkto x_3 laŭ normo x_4	Vidu ankaŭ {condi}, {tordu}, {jarki}, {cinla}, {cmalu}, {jarki}, {jmifa}.
cecla	gismu   	-cel-   	-ce'a-	      	x_1 lanĉas/pafas pafaĵon/ĵetaĵon x_2, pelita de x_3	Ankaŭ: x_1 estas pafilo/lanĉilo/ĵetilo/kanono; ĵeti (pli ĝenerala ol renro en tio, ke pelo ne nepre estas interna al x_1).  Vidu ankaŭ {renro}, {danti}, {jakne}, {jbama}, {spoja}.
cecmu	gismu   	-cem-   	-ce'u-	      	x_1 estas komunumo/kolonio de organismoj x_2	Vidu ankaŭ {bende}, {kulnu}, {natmi}, {tcadu}, {jecta}, {girzu}.
cedra	gismu			      	x_1 estas epoko/erao karakterizita de x_2 (okazo/eco/intervalo/ideo)	(intervalo x_2 estu la difinaj limoj; se temas pri nur karakteriza periodo, oni esprimu la naturon de la intervalon per abstrakta bridi, aŭ la intervalon oni marku per tu'a; x_2 ankaŭ povas esti karakterizaj objektoj aŭ praktikoj de la epoko, se markita per tu'a); Vidu ankaŭ {ranji}, {temci}, {citsi}.
cenba	gismu   	-cne-		      	x_1 varias/ŝanĝiĝas laŭ eco/kvanto x_2 (ka/ni) en kvanto/grado x_3 sub kondiĉoj x_4	Nerezulta, ne nepre kaŭza ŝanĝiĝo.  (kp. cenba kiu estas nerezulta, galfi kiu estas rezulta kaj kaŭza, stika kiu estas nerezulta kaj kaŭza; stodi, zasni, binxo)
censa	gismu   	-ces-		      	x_1 estas sankta por homo/popolo/kulturo/religio/kulto/grupo x_2	(kp. cevni, krici, latna, prŭi, lijda, sinma)
