banli	gismu   	-bal-   	-ba'i-	      	x_1 is great/grand in property x_2 (ka) by standard x_3.	Indicates a subjective greatness, as compared to the objective standard implied for {barda}; (synonyms, possibly requiring tanru:) extraordinary, illustrious, magnificent, impressive, awesome, grandiose, august, inspiring, special, majestic, distinguished, eminent, splendor, stately, imposing (all generally {zabna}); terrible ({mabla}).  See also {barda}, {nobli}, {se} {sinma}, {pluja}, {misno}, {vajni}, {fasnu}, {cizra}, {traji}, {mutce}, {se} {manci}.
banro	gismu   	-ba'o-		      	x_1 grows/expands [an increasing development] to size/into form x_2 from x_3.	Also rising, developing; x_1 gets bigger/enlarges/increases.  See also {farvi}, {zenba}, {jmina}, {barda}, {makcu}, {ferti}.
banxa	gismu   	-bax-		      	x_1 is a bank owned by/in banking system x_2 for banking function(s) x_3 (event).	See also {sorcu}, {zarci}, {canja}, {kagni}.
banzu	gismu   	-baz-		      	x_1 (object) suffices/is enough/sufficient for purpose x_2 under conditions x_3.	See also {dukse}, {claxu}, {nitcu}, {ricfu}, {curmi}.
bapli	gismu   	-bap-   	-bai-	      	x_1 [force] (ka) forces/compels event x_2 to occur; x_1 determines property x_2 to manifest.	Also constrains; requires success, unlike the physics term (better expressed by {danre}).  See also {fanta}, {rinju}, {jimte}, {jitro}, {rinka}, {krinu}, {zukte}, {randa}, {danre}, cmavo list {bai}, {marxa}, {tinsa}, {xarnu}.
barda	gismu   	-bra-		      	x_1 is big/large in property/dimension(s) x_2 (ka) as compared with standard/norm x_3.	See also {banli}, {clani}, {ganra}, {condi}, {plana}, {cmalu}, {rotsu}, {banro}, {xanto}.
bargu	gismu   	-bag-		      	x_1 arches/curves over/around x_2 and is made of x_3; x_1 is an arch over/around x_2 of material x_3.	Also arc; x_2 need not be an object, but may be a point or volume.  See also {cripu}, {kruvi}, {korcu}, {condi}.
barja	gismu			      	x_1 is a tavern/bar/pub serving x_2 to audience/patrons x_3.	See also {gusta}, {birje}, {jikru}, {sanmi}, {vanju}, {xotli}, {ckafi}, {se} {pinxe}.
barna	gismu   	-ba'a-		      	x_1(s) is a/are mark(s)/spot(s) on x_2 of material x_3.	{ba'armo'a} for a pattern of marks.  See also {sinxa}, {pixra}, {se} {ciska}, {se} {prina}.
bartu	gismu   	-bar-		      	x_1 is on the outside of x_2; x_1 is exterior to x_2.	See also {jibni}, {nenri}, {sruri}, {lamji}, {korbi}, {calku}, {vasru}.
basfa	experimental gismu			      	x_1 is an omnibus for carrying x_2 in medium x_3 propelled by x_4.	Cf. {sorprekarce}; {pavloibasfa} for single-decker, {relyloibasfa} for double-decker {jonbasfa} for articulated, {clajonbasfa} for bi-articulated, {dizbasfa} for low-floor, {drucaubasfa} for open top, {kumbasfa} for coach, {dicybasfa} for trolleybus.
basna	gismu			      	x_1 emphasizes/accentuates/gives emphasis/stress/accent to x_2 by (action) x_3.	Also: say forcefully. See also {pandi}.
basti	gismu   	-bas-		      	x_1 replaces/substitutes for/instead of x_2 in circumstance x_3; x_1 is a replacement/substitute.	See also cmavo list {ba'i}, {binra}.
batci	gismu   	-bat-		      	x_1 bites/pinches x_2 on/at specific locus x_3 with x_4.	Bite through (= {ka'arbatci}, {batygre}); pinch (= {cinzybatci}).  See also {denci}, {jgalu}, {guska}, {citka}.
batke	gismu			      	x_1 is a button/knob/[handle] on/for item x_2, with purpose x_3, made of material x_4.	See also {jadni}, {balji}, {punji}, {jgari}, {lasna}.
bavmi	gismu			      	x_1 is a quantity of barley [grain] of species/strain x_2.	See also {gurni}.
baxso	gismu			      	x_1 reflects Malay-Indonesian common language/culture in aspect x_2.	See also {meljo}, {bindo}.
bebna	gismu   	-beb-		      	x_1 is foolish/silly in event/action/property [folly] (ka) x_2; x_1 is a boob.	See also {fenki}, {xajmi}, {prije}, {fliba}.
bekpi	experimental gismu			      	x_1 is the 'back', dorsum of body x_2 	Opposite of ventral part of the body. Not necessarily should be a posterior part of the body. Determined by bilateral symmetry of the body. See also {vente}, {trixe}, {cutne}.
bemro	gismu   	-bem-   	-be'o-	      	x_1 reflects North American culture/nationality/geography in aspect x_2.	See also {merko}, {kadno}, {xispo}, {mexno}.
bende	gismu   	-bed-   	-be'e-	      	x_1 is a crew/team/gang/squad/band of persons x_2 directed/led by x_3 organized for purpose x_4.	(x_1 is a mass; x_2 is a set completely specified); Also orchestra (= {zgibe'e}, {balzgibe'e}), outfit; x_3 conductor; business, not necessarily incorporated (= {cajbe'e}, {venbe'e}).  See also {gunma}, {girzu}, {dansu}, {jatna}, {jitro}, {kagni}, {kamni}, {minde}, {ralju}, {cecmu}, {gidva}.
bengo	gismu   	-beg-		      	x_1 reflects Bengali/Bangladesh culture/nationality/language in aspect x_2.	See also {xindo}.
benji	gismu   	-bej-   	-be'i-	      	x_1 transfers/sends/transmits x_2 to receiver x_3 from transmitter/origin x_4 via means/medium x_5.	Also possibly "sharing"; no (complete) alienation from origin is implied.  x5 carrier.  See also {muvdu}, {dunda}, {mrilu}, {nirna}, {xruti}, {cradi}, {tivni}, {preja}, cmavo list {be'i}, {bevri}, {mrilu}, {tcana}.
benre	experimental gismu			      	x_1 is the "beneficiary"/intended-recipient of x_2 (event/action), as intended by x_3 // x_2 is done for x_1	A "beneficiary" here is someone or something for which something is done, and this relation may be either beneficial or disadvantageous. Consider "I poisoned the cake for him" vs "I baked a cake for him" ("for him to eat" would be a purpose/goal). See also {be'ei}, {kosmu}, {terzu'e}, {selxau}
benzo	experimental gismu			      	x_1 is an aromatic chemical of type x_2.
bergu	experimental gismu			      	x_1 pertains to bear goo metaphysics in aspect x_2
bersa	gismu   	-bes-   	-be'a-	      	x_1 is a son of mother/father/parents x_2 [not necessarily biological].	Also filial.  See also {verba}, {nanla}, {nakni}, {nanmu}, {patfu}, {mamta}, {bruna}, {rirni}, {rorci}, {panzi}, {tixnu}.
berti	gismu   	-ber-		      	x_1 is to the north/northern side [right-hand-rule pole] of x_2 according to frame of reference x_3.	See also {snanu}, {stici}, {stuna}, {farna}.
besna	gismu   	-ben-		      	x_1 is a/the brain [body-part] of x_2; [metaphor: intelligence, mental control].	Also cerebral.  See also {menli}, {stedu}, {rango}, {pensi}.
besto	experimental gismu			      	x_1 dons metaphorical asbestos suit x_2 to guard against flames x_3 on topic x_4 from x_5, who disagrees with post x_6 for reason x_7, not realizing that the post was meant to be sent to x_8 rather than all of mailing list x_9 (default jboste) where it was posted in response to email  x_10, whose author wishes selma'o  x_11 (default SE) were extended to concisely express place  x_12 of brivla  x_13 (default besto) which has place structure  x_14 and too many places because of sadistic whim  x_15 of brivla-maker  x_16, who also created brivla  x_17 which has place structure  x_18, and so winds up using too many of cmavo  x_19 (default zi'o) in order to make the brivla ( x_13) more usable by standard  x_20 and wishes they had never heard of the word besto for reason  x_21, not realizing for reason  x_22 that it was suggested sarcastically due to boredom  x_23 of person  x_24, who is proposing it against better judgement  x_25 because it is fun by standard  x_26, but still wishes it had as many places as  x_27 (default du) for reason  x_28, and feels like throwing in epistemology sumti  x_29, because he/she knows both that gismu  x_30 (default besto) has its place structure defined by run-on sentence  x_31 and that epistemology sumti are used in gismu  x_32 by epistemology  x_33, notwithstanding the fact that  x_34 actually has a use for besto places  x_35 (default 1) through  x_36 (default x7) and wishes this weren't an extremely long and stupid joke, longer than joke  x_37 and stupider than joke  x_38 but still appreciated by  x_39 - a fact which says  x_40 about them in the opinion of  x_41 - but not seen as even remotely amusing by  x_42, who is aware that  x_43 has a use for the gismu besto because of  x_45	A joke gismu from http://mw.lojban.org/index.php?title=besto . Place x_44 is absent for some reason
betfu	gismu   	-bef-   	-be'u-	      	x_1 is a/the abdomen/belly/lower trunk [body-part] of x_2; [metaphor: midsection].	Also stomach (= {djaruntyrango}), digestive tract (= {befctirango}, {befctirangyci'e}).  See also {cutne}, {livga}, {canti}.
betri	gismu   	-bet-		      	x_1 is a tragedy/disaster/tragic for x_2.	See also {badri}, {xlali}, {morsi}, {binra}.
bevri	gismu   	-bev-   	-bei-	      	x_1 carries/hauls/bears/transports cargo x_2 to x_3 from x_4 over path x_5; x_1 is a carrier/[porter].	Alienation from x_2 to x_3 is implied.  See also {marce}, {muvdu}, {benji}, {klama}.
bidju	gismu			      	x_1 is a bead/pebble [shape/form] of material x_2.	See also {bolci}, {canre}, {lakse}, {dirgo}.
bifce	gismu   	-bic-		      	x_1 is a bee/wasp/hornet of species/breed x_2.	See also {cinki}, {sfani}, {lakse}.
bikla	gismu   	-bik-		      	x_1 whips/lashes/snaps [a sudden violent motion].	See also {skori}, {darxi}.
bilga	gismu   	-big-		      	x_1 is bound/obliged to/has the duty to do/be x_2 in/by standard/agreement x_3; x_1 must do x_2.	Also x_3 frame of reference.  See also {zifre}, {fuzme}.
bilma	gismu   	-bi'a-		      	x_1 is ill/sick/diseased with symptoms x_2 from disease x_3.	See also {kanro}, {mikce}, {spita}, {senci}, {kafke}, {binra}.
bilni	gismu   	-bil-		      	x_1 is military/regimented/is strongly organized/prepared by system x_2 for purpose x_3.	Also paramilitary; soldier in its broadest sense - not limited to those trained/organized as part of an army to defend a state (= {bilpre}).  See also {jenmi} for a military force, {sonci}, {ganzu}, {pulji}.
bindo	gismu   	-bid-		      	x_1 reflects Indonesian culture/nationality/language in aspect x_2.	See also {bindo}, {meljo}, {baxso}.
binra	gismu			      	x_1 insures/indemnifies x_2 (person) against peril x_3 (event) providing benefit(s) x_4 (event).	Also x_3 loss; sell/purchase insurance (= {binryve'u}), premium (= {binrydi'a}, or {binryvelve'u}).  See also {bandu}, {cirko}, {betri}, {basti}, {bilma}.
binxo	gismu   	-bix-   	-bi'o-	      	x_1 becomes/changes/converts/transforms into x_2 under conditions x_3.	Resultative, not-necessarily causal, change.  (cf. {cenba} for non-resultative, {galfi} for causal, {stika} for non-resultative, non-causal change; {zasni})
birje	gismu			      	x_1 is made of/contains/is a amount of beer/ale/brew brewed from x_2.	See also {pinxe}, {barja}, {jikru}, {vanju}, {xalka}, {fusra}.
birka	gismu   	-bir-		      	x_1 is a/the arm [body-part] of x_2; [metaphor: branch with strength].	Also elbow (= {bircidni}), wrist (= {xanterjo'e}), appendage (but jimca, rebla preferred).  See also {jimca}, {janco}, {xance}, {rebla}.
birti	gismu   	-bit-		      	x_1 is certain/sure/positive/convinced that x_2 is true.	See also {jetnu}, {jinvi}, {krici}, {djuno}, {senpi}, {sruma}.
bisli	gismu   	-bis-		      	x_1 is a quantity of/is made of/contains ice [frozen crystal] of composition/material x_2.	Composition including x_2, which need not be a complete composition.  See also {kunra}, {runme}, {lenku}, {krili}, {bratu}, {snime}, {carvi}.
bitmu	gismu   	-bim-   	-bi'u-	      	x_1 is a wall/fence separating x_2 and x_3 (unordered) of/in structure x_4.	See also {jbini}, {sepli}, {fendi}, {canko}, {drudi}, {kumfa}, {loldi}, {senta}, {snuji}, {pagre}, {gacri}, {kuspe}, {marbi}, {vorme}.
bitni	experimental gismu			      	x_1 is measured in x_2 (number, default 1) bits/shannons (unit of data/information) of logarithmic base x_3 (default 2)	See {skami}, {datni}, {bitnymei}, {baitni} // Decimal prefixed forms (powers of 1000): {ki'orbitni} {megbitni} {gigbitni} {tetybitni} {petybitni} {xexybitni} {zepybitni} {gotybitni} // Binary prefixed forms (powers of 1024): {kirbibitni} {merbibitni} {girbibitni} {terbibitni} {perbibitni} {xerbibitni} {zerbibitni} {gorbibitni} // x_3 is for defining units with bases other than 2, e.g. trits ({bitnrci}), nats ({bitnrte'o}), dits/bans/hartleys ({bitnrdau})
blabi	gismu   	-lab-		      	x_1 is white/very-light colored [color adjective].	Pale forms of other colors are a compound of white; e.g. pink (= {labyxu'e}, {xunblabi}) (whereas kandi is used for pale = dimness, lack of intensity).  See also {skari}, {xekri}, {grusi}, {kandi}, {manku}, {carmi}, {bakri}, {blanu}, {bunre}, {cicna}, {crino}, {narju}, {nukni}, {pelxu}, {xunre}, {zirpu}.
blaci	gismu			      	x_1 is a quantity of/is made of/contains glass of composition including x_2.	See also {kabri}.
blanu	gismu   	-bla-		      	x_1 is blue [color adjective].	See also {skari}, {blabi}, {xekri}, {zirpu}, {kandi}, {carmi}, {cicna}.
bliku	gismu   	-bli-		      	x_1 is a block [3-dimensional shape/form] of material x_2, surfaces/sides x_3.	x_3 sides/surfaces should include number, size, and shape; also polyhedron (= {pitybli} having flat/planar sides/surfaces).  regular polyhedron (= {kubybli}, {blikubli}), brick (= {kitybli}); See also {tapla}, {kubli}, {tanbo}, {canlu}, {kojna}, {sefta}, {bolci}, {kurfa}, {tarmi}.
bloti	gismu   	-lot-   	-blo-   	-lo'i-      	x_1 is a boat/ship/vessel [vehicle] for carrying x_2, propelled by x_3.	See also {falnu}, {fulta}, {marce}, {jatna}, {sabnu}.
bolci	gismu   	-bol-   	-boi-	      	x_1 is a ball/sphere/orb/globe [shape/form] of material x_2; x_1 is a spherical object [made of x_2].	Also round.  See also {bliku}, {cukla}, {bidju}, {gunro}.
bongu	gismu   	-bog-   	-bo'u-	      	x_1 is a/the bone/ivory [body-part], performing function x_2 in body of x_3; [metaphor: calcium].	x_2 is likely an abstract: may be structure/support for some body part, but others as well such as the eardrum bones; the former can be expressed as (tu'a le <body-part>); cartilage/gristle (= {ranbo'u}), skeleton (= {bogygreku}).  See also {greku}, {denci}, {jirna}, {sarji}.
boske	experimental gismu			      	x_1 is a forest of components x_2
botpi	gismu   	-bot-   	-bo'i-	      	x_1 is a bottle/jar/urn/flask/closable container for x_2, made of material x_3 with lid x_4.	See also {baktu}, {lante}, {patxu}, {tansi}, {tanxe}, {vasru}, {gacri}.
boxfo	gismu   	-bof-   	-bo'o-	      	x_1 is a sheet/foil/blanket [2-dimensional shape/form flexible in 3 dimensions] of material x_2.	See also {plita}, {cinje}, {polje}, {slasi}, {tinci}.
boxna	gismu   	-bon-   	-bo'a-	      	x_1 is a wave [periodic pattern] in medium x_2, wave-form x_3, wave-length x_4, frequency x_5.	See also {slilu}, {dikni}, {cinje}, {polje}, {morna}, {canre}.
bradi	gismu			      	x_1 is an enemy/opponent/adversary/foe of x_2 in struggle x_3.	See also {damba}, {jamna}, {darlu}, {pendo}, {fapro}, {gunta}, {sarji}, {jivna}, {jinga}.
brano	experimental gismu			      	x_1 is bleen, associated with time x_2	Grue and bleen are predicates coined by Nelson Goodman in /Fact, Fiction, and Forecast/ to illustrate "the new riddle of induction". These predicates are unusual because their application to things is time dependent. See also: {clinu}.
bratu	gismu			      	x_1 is hail/sleet/freezing rain/solid precipitation of material/composition including x_2.	This is the substance, not the act or manner of its falling, which is carvi.  See also {carvi}, {snime}, {bisli}, {tcima}.
brazo	gismu   	-raz-		      	x_1 reflects Brazilian culture/nationality/language in aspect x_2.	See also {porto}, {ketco}.
bredi	gismu   	-red-   	-bre-	      	x_1 is ready/prepared for x_2 (event).	See also {spaji}, {jukpa}.
bridi	gismu   	-bri-		      	x_1 (du'u) is a predicate relationship with relation x_2 among arguments (sequence/set) x_3.	Also: x_3 are related by relation x_2 (= {terbri} for reordered places).  (x_3 is a set completely specified); See also {sumti}, {fancu}.
brife	gismu   	-bif-   	-bi'e-	      	x_1 is a breeze/wind/gale from direction x_2 with speed x_3; x_1 blows from x_2.	See also {tcima}.
briju	gismu   	-bij-		      	x_1 is an office/bureau/work-place of worker x_2 at location x_3.	See also {jibri}, {gunka}.
brito	gismu   	-rit-		      	x_1 reflects British/United Kingdom culture/nationality in aspect x_2.	See also {glico}, {skoto}, {merko}, {ropno}.
brivo	experimental gismu			      	x_1 is a predicate word defined as such by its word shape, signifying relation x_2 (n-ary property) in language x_3	In Lojban, this encompasses {gismu} + {lujvo} + {zi'evla}, but excludes pro-bridi, which are {cmavo}.
broda	gismu   	-rod-		      	1st assignable variable predicate (context determines place structure).	See also cmavo list {bu'a}.
brode	gismu   	-bo'e-		      	2nd assignable variable predicate (context determines place structure).
brodi	gismu			      	3rd assignable variable predicate (context determines place structure).
brodo	gismu			      	4th assignable variable predicate (context determines place structure).
brodu	gismu			      	5th assignable variable predicate (context determines place structure).
bruna	gismu   	-bun-   	-bu'a-	      	x_1 is brother of/fraternal to x_2 by bond/tie/standard/parent(s) x_3; [not necess. biological].	See also {mensi}, {tunba}, {tamne}, {famti}, {bersa}.
budjo	gismu   	-buj-   	-bu'o-	      	x_1 pertains to the Buddhist culture/religion/ethos in aspect x_2.	See also {latna}, {lijda}.
bukpu	gismu   	-buk-   	-bu'u-	      	x_1 is an amount of cloth/fabric of type/material x_2.	See also {mapni}, {matli}, {sunla}, {slasi}, {silka}.
bumru	gismu   	-bum-		      	x_1 is foggy/misty/covered by a fog/mist/vapor of liquid x_2.	See also {djacu}, {carvi}, {danmo}, {lunsa}, {tcima}, {gapci}.
bunda	gismu   	-bud-		      	x_1 is x_2 (def. 1) local weight unit(s) [non-metric], standard x_3, subunits [e.g. ounces] x_4.	(additional subunit places may be added as x_5, x_6, ...); See also {grake}, {junta}, {tilju}, {rupnu}, {fepni}, {dekpu}, {gutci}, {minli}, {merli}, {kramu}.
bunre	gismu   	-bur-   	-bu'e-	      	x_1 is brown/tan [color adjective].	See also {skari}, {blabi}, {xekri}, {kandi}, {carmi}.
burcu	gismu   	-bru-		      	x_1 is a brush for purpose x_2 (event) with bristles x_3.	See also {komcu}, {pinsi}.
burna	gismu			      	x_1 is embarrassed/disconcerted/flustered/ill-at-ease about/under conditions x_2 (abstraction).	See also {cinmo}.
cabna	gismu   	-cab-		      	x_1 is current at/in the present of/during/concurrent/simultaneous with x_2 in time.	(default x_2 is the present resulting in:) x_1 is now; time relationship only, 'aorist' claiming simultaneity does not mean one event does not extend into the past or future of the other. See also {zvati}, {balvi}, {purci}, cmavo list {ca}, cmavo list {ca'a}.
cabra	gismu   	-ca'a-		      	x_1 is apparatus/mechanism/device/equipment for function x_2 controlled/[triggered] by x_3 (agent).	Form determined by/from function; does not imply automated/automatic action - requires an external agent/trigger (a minji may be a zmiku cabra if it requires an external agent to trigger or control the functions that it performs automatically).  (cf. {tutci}, {minji}, {finti}; {girzu}, {ganzu} for organizational apparatus, {pilno})
cacra	gismu			      	x_1 is x_2 hours in duration (default is 1 hour) by standard x_3.	See also {junla}, {mentu}, {snidu}, {tcika}, {temci}.
cadga	experimental gismu			      	x_1 (abstraction) should/(of right) ought to be true/happening under conditions/in the case of x_2 being true/happening, as believed by/by standard/under consideration of x_3. If the world were proper/correct/just/ruled perfectly and strictly according to x_3 and if x_2 were true, then x_1 would be true as well.	Moral judgment goes in x_3. x_3 can also be assumed by expectation under hypothesized laws of physics, by the true situation of the world, etc. Synonymous with {zgadi}.
cadzu	gismu   	-dzu-		      	x_1 walks/strides/paces on surface x_2 using limbs x_3.	See also {stapa}, {bajra}, {klama}, {litru}.
cafne	gismu   	-caf-		      	x_1 (event) often/frequently/commonly/customarily occurs/recurs by standard x_2.	See also {rirci}, {fadni}, {kampu}, {rapli}, {krefu}, {lakne}, cmavo list {piso'iroi} and similar compounds.
cagna	experimental gismu			      	x_1 is an open/closed wound on locus x_2 caused by x_3.	Unlike {velxai}, it's specific to physical injuries pertaining to the surface of an organic body such as skin. Open wounds include {ka'arcagna} for "incision / incised wound", {fercagna} for "laceration", {gukcagna} for "abrasion", {tuncagna} for "puncture wound", {grecagna} for "penetration wound", {batcagna} for "bite wound", {dancagna} for "gunshot wound", {jelcagna} for "burn", {da'ercagna} for "bedsore", {furcagna} for "necrosis"; closed wounds include {daxcagna} for "contusion/bruise", {camdaxcagna} for "hematoma", {ra'ircagna} for "chronic wound". The victim (the whole of the injured body) may be specified by joining it to the x2 with "po" or putting it directly on x2 with "tu'a".
cakla	gismu			      	x_1 is made of/contains/is a quantity of chocolate/cocoa.	See also {ckafi}.
calku	gismu   	-cak-		      	x_1 is a shell/husk [hard, protective covering] around x_2 composed of x_3.	See also {pilka}, {skapi}, {gacri}, {bartu}.
calse	experimental gismu			      	x_1 (event) is spacelike-separated from x_2 (event)  under signal means/in universe/by information channel (parametrization) x_3	Includes lightlike-separation. See also: {temse}, {tcese}.
canci	gismu			      	x_1 vanishes/disappears from location x_2; x_1 ceases to be observed at x_2 using senses/sensor x_3.	Also leaves, goes away (one sense).  See also {cliva}, {ganse}, {zgana}, {lebna}, {vimcu}.
cando	gismu   	-cad-		      	x_1 is idle/at rest/inactive.	“in motion”, not implying a change in location, is negation of this: {narcando}. See also {surla}.
cange	gismu   	-cag-		      	x_1 is a farm/ranch at x_2, farmed by x_3, raising/producing x_4; (adjective:) x_1 is agrarian.	Also grange; farming is any organized agrarian activity, not limited to plant crops.  See also {purdi}, {nurma}, {ferti}, {foldi}, {xarju}.
canja	gismu   	-caj-		      	x_1 exchanges/trades/barters commodity x_2 for x_3 with x_4; x_1, x_4 is a trader/merchant/businessman.	Also (adjective:) x_1, x_2, x_4 is/are commercial (better expressed as ka canja, {kamcanja}).  x_2/x_3 may be a specific object, a commodity (mass), an event (possibly service), or a property; pedantically, for objects/commodities, this is sumti-raising from ownership of the object/commodity (= {posycanja} for unambiguous semantics); (cf. {dunda}, {friti}, {vecnu}, {zarci}, {jdini}, {pleji}, {jdima}, {jerna}, {kargu}; see note at {jdima} on cost/price/value distinction, {banxa}, {cirko}, {dunda}, {janta}, {kargu}, {prali}, {sfasa}, {zivle})
canko	gismu   	-ca'o-		      	x_1 is a window/portal/opening [portal] in wall/building/structure x_2.	See also {vorme}, {bitmu}, {ganlo}, {murta}, {pagre}, {kevna}, {jvinu}, {kalri}, {kuspe}.
canlu	gismu   	-cal-   	-ca'u-	      	x_1 is space/volume/region/room [at-least-3-dimensional area] occupied by x_2.	Also occupy (= selca'u). See also {kensa}, {bliku}, {kumfa}, {kevna}, {kunti}, {tubnu}, {dekpu}.
canpa	gismu   	-cna-		      	x_1 is a shovel/spade [bladed digging implement] for digging x_2.	See also {kakpa}, {guska}, {tutci}.
canre	gismu   	-can-		      	x_1 is a quantity of/contains/is made of sand/grit from source x_2 of composition including x_3.	Also abrasive (= {gukcanre}).  See also {bidju}, {rokci}, {zalvi}, {boxna}.
canti	gismu			      	x_1 is a/the gut(s)/entrails/intestines/viscera/innards/digestive system [body-part] of x_2.	Metaphor: process hub.  See also {betfu}.
carce	gismu			      	x_1 is a cart/carriage/wagon [wheeled vehicle] for carrying x_2, propelled by x_3.	See also {karce}, {xislu}, {marce}, {matra}.
carfu	experimental gismu			      	x_1 is a (true) shrew (sorichomorph eutherian mammals) of subtaxon/type/genus/species/variety/breed x_2	Does not include elephant shrews, rabbits/pikas, or any rodents (such as rats and mice). See also: {sengi}, {ratcu}, {smacu}, {ractu}.
carmi	gismu   	-cam-   	-cai-	      	x_1 is intense/bright/saturated/brilliant in property (ka) x_2 as received/measured by observer x_3.	Also lustrous, gleaming, sparkling, shining (all probably better metaphorically combined with gusni: gusycai or camgu'i); in colors, refers principally to increased saturation (with opposite kandi).  See also {denmi}, {gusni}, {kandi}, {ruble}, {skari}, {tilju}, {tsali}, {mutce}, {blabi}, {blanu}, {bunre}, {cicna}, {crino}, {grusi}, {narju}, {nukni}, {pelxu}, {xekri}, {xunre}, {zirpu}.
carna	gismu   	-car-		      	x_1 turns about vector x_2 towards direction x_3, turning angular distance / to face point x_4 	Also revolve (= {jincarna}).  See also {gunro}, {jendu}. New definition of {carna} originally proposed by Robin Lee Powell and backward-compatible with the old one. Official definition: x_1 turns/rotates/revolves around axis x_2 in direction x_3.
cartu	gismu   	-cat-		      	x_1 is a chart/diagram/map of/about x_2 showing formation/data-points x_3.	See also {platu}.
carvi	gismu   	-cav-		      	x_1 rains/showers/[precipitates] to x_2 from x_3; x_1 is precipitation [not limited to 'rain'].	See also {bratu}, {dilnu}, {santa}, {snime}, {tcima}, {bisli}, {bumru}.
casnu	gismu   	-snu-		      	x_1(s) (mass normally, but 1 individual/jo'u possible) discuss(es)/talk(s) about topic/subject x_2.	Also chat, converse.  See also {bacru}, {cusku}, {darlu}, {tavla}.
catke	gismu   	-ca'e-		      	x_1 [agent] shoves/pushes x_2 at locus x_3.	Move by pushing/shoving (= {ca'ermuvgau}).  (cf. danre for non-agentive force, lacpu)
catlu	gismu   	-cta-		      	x_1 looks at/examines/views/inspects/regards/watches/gazes at x_2.	Also look through (= {grecta}, {ravycta}, {bacycta}); note that English "look" often means a more generic "observe".  See also {jvinu}, {minra}, {simlu}, {viska}, {lanli}, {zgana}, {setca}, {viska}.
catni	gismu   	-ca'i-		      	x_1 has authority/is an official in/on/over matter/sphere/persons x_2 derived on basis x_3.	See also {turni}, {tutra}, {krati}, cmavo list {ca'i}, {jaspu}, {pulji}.
