bangu	gismu   	-ban-   	-bau-	      	x_1 - язык/диалект, используемый x_2 (кем: группа людей, народ и пр.) для выражения x_3 (si'o / du'u)	язык в анатомическом смысле: см. {tance}; см. {cusku} (высказывать, сообщать), {ve} {tavla} (язык общения), {valsi} (слово), {gerna} (грамматика), {jufra} (фраза, предложение), {natmi} (народ, нация), {slaka} (слог).
banli	gismu   	-bal-   	-ba'i-	      	x_1 — великий/выдающийся/элитный/высший/грандиозный по свойству x_2 ({ka}) относительно стандарта x_3	Относится к субъективному величию, в отличие от объективного стандарта, предполагаемого в {barda}; синонимы, возможно, требующие tanru: великолепный, впечатляющий, внушительный, величественный, роскошный (все, в основном, [zabna]); ужасный, чудовищный ([mabla]) {barda} (большой), {nobli} (аристократ), {se} {sinma} (уважать), {pluja} (сложный [замысловатый]), {misno} (известный), {vajni} (важный [имеющий значение]), {fasnu} (происходить [случаться]), {cizra} (странный), {traji} (самый), {mutce} (очень), {se} {manci} (изумленный)
banro	gismu   	-ba'o-		      	x_1 растет/расширяется, приближаясь/стремясь к размеру/форме x_2 от/из x_3 (исходный размер/форма)	Также: увеличивается, растягивается, развивается {farvi} (развиваться), {zenba} (возрастать), {jmina} (добавлять), {barda} (большой), {makcu} (зрелый), {ferti} (плодородный)
banxa	gismu   	-bax-		      	x_1 — банк, находящийся в собственности/банковской системе x_2, выполняющий банковские функции x_3 (событие)	{sorcu} (запас), {zarci} (рынок), {canja} (обменивать), {kagni} (фирма)
banzu	gismu   	-baz-		      	x_1 (объект) достаточен для цели x_2 в условиях x_3	Также: хватает, довольно {dukse} (избыток), {claxu} (без), {nitcu} (нуждаться), {ricfu} (богатый), {curmi} (разрешать [позволять])
bapli	gismu   	-bap-   	-bai-	      	x_1 (сила: {ka}) заставляет/вынуждает произойти событие x_2; x_1 заставляет проявиться свойство x_2	Существенна результативность, в отличие от физического термина «сила» (лучше {danre}) {fanta} (препятствовать [не давать произойти]), {rinju} (удерживаться [от чего-либо]), {jimte} (граница), {jitro} (контролировать), {rinka} (причина [физическая]), {krinu} (резон), {zukte} (действовать), {randa} (уступать), {danre} (давить), {bai}, {marxa} (мять), {tinsa} (жесткий), {xarnu} (сопротивляться [противостоять])
barda	gismu   	-bra-		      	x_1 — большой/крупный по свойству/измерени(ю/ям) x_2 ({ka}) по сравнению со стандартом/нормой x_3	{banli} (великий), {clani} (длинный), {ganra} (широкий), {condi} (глубокий), {plana} (пухлый), {cmalu} (маленький), {rotsu} (толстый), {banro} (расти), {xanto} (слон)
bargu	gismu   	-bag-		      	x_1 — арка/свод над x_2, из матерала x_3; x_1 нависает над x_2	x_2 м.б. не только объект, но и точка или объем {cripu} (мост), {kruvi} (изгиб), {korcu} (изогнутый), {condi} (глубокий)
barja	gismu			      	x_1 — таверна/бар/кабак, где подают x_2 (что) клиентам/посетителям x_3 (кому)	{gusta} (ресторан), {birje} (пиво), {jikru} (крепкий спиртной напиток), {sanmi} (трапеза), {vanju} (вино), {xotli} (гостиница), {ckafi} (кофе), {se} {pinxe} (пить)
barna	gismu   	-ba'a-		      	x_1 — пятно/пятна на x_2 из вещества x_3	Узор из пятен: {ba'armo'a} {sinxa} (символ), {pixra} (картина), {se} {ciska} (писать), {se} {prina} (отпечаток)
bartu	gismu   	-bar-		      	x_1 находится снаружи/вне x_2	{jibni} (близко), {nenri} (внутри), {sruri} (оркужать), {lamji} (смежный), {korbi} (край), {calku} (панцирь), {vasru} (содержать)
basna	gismu			      	x_1 акцентирует/выделяет/подчеркивает x_2 действием x_3	Также: говорит убедительно {pandi} (расставлять [знаки препинания])
basti	gismu   	-bas-		      	x_1 заменяет/замещает/является заменой x_2 в условиях x_3; x_1 — заменитель x_2	Также: x_1 меняется местами с x_2 {ba'i}, {binra} (страховать)
batci	gismu   	-bat-		      	x_1 кусает/щиплет x_2 (кого/что) в/за x_3 (участок) x_4 (чем)	Прокусывать: {ka'arbatci}, {batygre}; щипать: {cinzybatci} {denci} (зуб), {jgalu} (коготь), {guska} (соскабливать), {citka} (есть)
batke	gismu			      	x_1 — кнопка/пуговица/головка/набалдашник/{ручка} на предмете x_2, предназначенная для x_3, сделанная из материала x_4	{jadni} (украшать [деятельный процесс]), {balji} (клубень), {punji} (класть), {jgari} (держать), {lasna} (прикреплять)
bavmi	gismu			      	x_1 — ячмень (зерна) вида/сорта x_2	{gurni} (зерно)
baxso	gismu			      	x_1 — малайско-индонезийский (бахаса) в аспекте x_2	{meljo} (малайский), {bindo} (индонезийский)
bebna	gismu   	-beb-		      	x_1 поступает/ведет себя/выглядит глупо в событии/действии/свойстве ({ka}) x_2; x_1 — дурак/глупец	{fenki} (сумасшедший), {xajmi} (смешной), {prije} (умный), {fliba} (терпеть неудачу)
bekpi	experimental gismu			      	x_1 - это спина/'задняя' часть тела x_2 (кого)	См. также {trixe}, {cutne}. Не обязательное должна находится в задней части организма. Определяется двусторонней симметрией организма
bemro	gismu   	-bem-   	-be'o-	      	x_1 — североамериканский в аспекте x_2	{merko} (американский [США]), {kadno} (канадский), {xispo} (латиноамериканский), {mexno} (мексиканский)
bende	gismu   	-bed-   	-be'e-	      	x_1 — команда/группа/отряд/коллектив лиц x_2, возглавляемая/ведомая x_3 (кем), организованная с целью x_4	x_1 — масса; x_2 — полностью описанное множество; Также: оркестр: {zgibe'e}, {balzgibe'e}, организация, учреждение; x_3 — дирижер; фирма: {cajbe'e}, {venbe'e} {gunma} (масса [единое целое]), {girzu} (группа), {dansu} (танцевать), {jatna} (лидер), {jitro} (контролировать), {kagni} (фирма), {kamni} (комиссия [комитет]), {minde} (командовать), {ralju} (главный), {cecmu} (сообщество [организмов]), {gidva} (вести [направлять/быть лидером])
bengo	gismu   	-beg-		      	x_1 — бенгальский в аспекте x_2	{xindo} (хинди)
benji	gismu   	-bej-   	-be'i-	      	x_1 передает/посылает x_2 (сообщение/груз) получателю/приемнику x_3 с передатчика/источника x_4 посредством (носителя/среды) x_5	Также: делится, распространяет; не предполагается (полное) отчуждение от источника/ x_5 - носитель. См. также {muvdu} (двигаться), {dunda} (давать), {mrilu} (посылать), {nirna} (нерв), {xruti} (возвращать), {cradi} (радио), {tivni} (телевещание), {preja} (простираться [до чего-либо]), {be'i}, {bevri} (нести), {mrilu} (посылать), {tcana} (станция)
bergu	experimental gismu			      	x_1 относится к метафизике 'вязкого медведя' в аспекте x_2	См. http://mw.lojban.org/index.php?title=jbocre:_Bear_goo
bersa	gismu   	-bes-   	-be'a-	      	x_1 — сын матери/отца/родителей x_2 (не обязательно биологический)	{verba} (ребенок), {nanla} (мальчик), {nakni} (самец), {nanmu} (мужчина), {patfu} (отец), {mamta} (мать), {bruna} (брат), {rirni} (родитель), {rorci} (порождать), {panzi} (потомок), {tixnu} (дочь)
berti	gismu   	-ber-		      	x_1 находится к северу (полюс, определяемый по правилу буравчика/правой руки) от x_2 согласно системе отсчета x_3	{snanu} (юг), {stici} (запад), {stuna} (восток), {farna} (направление)
besna	gismu   	-ben-		      	x_1 — мозг (часть тела) x_2	Метафора: разум, центр управления {menli} (разум), {stedu} (голова), {rango} (орган [тела]), {pensi} (думать)
betfu	gismu   	-bef-   	-be'u-	      	x_1 — живот/брюхо/нижняя часть туловища (часть тела) x_2	Метафора: среднее сечение; желудок: {djaruntyrango}, пищеварительный тракт: {befctirango}, {befctirangyci'e} {cutne} (торс), {livga} (печень), {canti} (кишки)
betka	experimental gismu			      	x_1 - это свёкла/свекла вида/разновидности x_2.
betri	gismu   	-bet-		      	x_1 (событие) есть беда/несчастье/трагедия для x_2	{badri} (грустный), {xlali} (плохой), {morsi} (мертвый), {binra} (страховать)
bevri	gismu   	-bev-   	-bei-	      	x_1 несет/переносит/перевозит/транспортирует груз x_2 в x_3 (куда) из x_4 (откуда) по маршруту/пути x_5	Предполагается отчуждение от x_4 в пользу x_3 {marce} (транспорт), {muvdu} (двигаться), {benji} (передавать [сигнал]), {klama} (перемещаться)
bidju	gismu			      	x_1 — бусина/бисер (форма) из материала x_2	{bolci} (шар), {canre} (песок), {lakse} (воск), {dirgo} (капля)
bifce	gismu   	-bic-		      	x_1 — пчела/оса/шершень/шмель вида/породы x_2	{cinki} (насекомое), {sfani} (муха), {lakse} (воск)
bikla	gismu   	-bik-		      	x_1 дергается/бьется/трепещет (внезапное резкое движение)	{skori} (веревка), {darxi} (ударять)
bilga	gismu   	-big-		      	x_1 должен/обязан быть/делать x_2 в соответствии с соглашением/договором/стандартом x_3	{zifre} (свободный), {fuzme} (отвечать [быть ответственным])
bilma	gismu   	-bi'a-		      	x_1 болен, с симптомами x_2 болезни/заболевания x_3	{kanro} (здоровый [не больной]), {mikce} (лечить), {spita} (больница), {senci} (чихать), {kafke} (кашлять), {binra} (страховать)
bilni	gismu   	-bil-		      	x_1 относится/принадлежит к военной/военизированной/{жестко организованной} системе x_2 с целью/назначением x_3	Также: ополчение/дружина; «боец» в самом широком смысле — не ограничивается армией для защиты государства:{bilpre} {jenmi} (армия) для вооруженных сил, {sonci} (солдат), {ganzu} (организовывать [упорядочивать]), {pulji} (полицейский)
bindo	gismu   	-bid-		      	x_1 — индонезийский в аспекте x_2	{bindo} (индонезийский), {meljo} (малайский), {baxso} (бахаса)
binra	gismu			      	x_1 страхует/гарантирует x_2 (лицо) от риска x_3 (событие), предоставляя компенсацию x_4 (событие)	x_3 также: потери; продавать страховку: {binryve'u}, страховая премия: {binrydi'a}, {binryvelve'u} {bandu} (защищать), {cirko} (терять), {betri} (беда), {basti} (заменять), {bilma} (больной)
binxo	gismu   	-bix-   	-bi'o-	      	x_1 преображается/трансформируется/превращается в x_2 в условиях x_3; x_1 становится/делается x_2 (чем)	Результативное изменение: наличие деятеля не подразумевается {cenba} (изменчивый [в свойстве]) для нерезультативного изменения, {galfi} (изменять) для изменения под внешним воздействием, {stika} (регулировать) для нерезультативного изменения при наличии деятеля; {zasni} (временный)
birje	gismu			      	x_1 — пиво/брага, сваренное из x_2	{pinxe} (пить), {barja} (бар), {jikru} (крепкий спиртной напиток), {vanju} (вино), {xalka} (алкоголь), {fusra} (гнить)
birka	gismu   	-bir-		      	x_1 — рука (часть тела) x_2	Локоть: {bircidni}, запястье: {xanterjo'e}, Также: придаток (но предпочтительнее {jimca}, {rebla}) {jimca} (ветвь), {janco} (плечо [часть тела]), {xance} (кисть [руки]), {rebla} (хвост)
birti	gismu   	-bit-		      	x_1 уверен/убежден, что x_2 ({du'u}) верно	{jetnu} (истина), {jinvi} (считать [полагать]), {krici} (верить), {djuno} (знать), {senpi} (сомневаться), {sruma} (допускать [предполагать])
bisli	gismu   	-bis-		      	x_1 — лед (замерзшие кристаллы) состава/вещества x_2	x_2: в состав входит x_2 (не обязательно полное описание состава) {kunra} (минерал), {runme} (плавиться), {lenku} (холодный), {krili} (кристалл), {bratu} (град [осадок]), {snime} (снег), {carvi} (дождь)
bitmu	gismu   	-bim-   	-bi'u-	      	x_1 — стена/забор/изгородь/{ширма/перегородка}, разделяющая x_2 и x_3 (порядок неважен) в сооружении x_4	{jbini} (между), {sepli} (отделенный), {fendi} (делить [разделять]), {canko} (окно), {drudi} (крыша), {kumfa} (комната), {loldi} (пол [дно]), {senta} (слой), {snuji} (прослойка), {pagre} (проникать [проходить сквозь]), {gacri} (покрывать [в качестве крышки]), {kuspe} (простираться), {marbi} (убежище), {vorme} (дверь)
blabi	gismu   	-lab-		      	x_1 — белый/очень светло окрашенный (о цвете); x_1 белеет	Бледные оттенки других цветов образуются словосочетаниями с [blabi], напр. розовый: {labyxu'e}, {xunblabi}, тогда как «бледный» в смысле «тусклый, малоинтенсивный» будет {kandi} {skari} (иметь цвет), {xekri} (черный), {grusi} (серый [цвет]), {kandi} (тусклый), {manku} (темный), {carmi} (интенсивный), {bakri} (мел), {blanu} (синий), {bunre} (коричневый), {cicna} (бирюзовый), {crino} (зеленый), {narju} (оранжевый), {nukni} (пурпурный), {pelxu} (желтый), {xunre} (красный), {zirpu} (сиреневый)
blaci	gismu			      	x_1 — стекло, в состав которого входит x_2; x_1 содержит стекло	{kabri} (чашка)
blanu	gismu   	-bla-		      	x_1 — синий/голубой/лазурный (о цвете); x_1 синеет	{skari} (иметь цвет), {blabi} (белый), {xekri} (черный), {zirpu} (сиреневый), {kandi} (тусклый), {carmi} (интенсивный), {cicna} (бирюзовый)
bliku	gismu   	-bli-		      	x_1 — блок/глыба/кусок (3-мерная форма) материала x_2 со сторонами/гранями x_3	x_3 должно включать число, размер и форму; Также: многогранник: {pitybli} — имеющий плоские грани), правильный многогранник: {kubybli}, {blikubli}, кирпич: {kitybli} {tapla} (плитка), {kubli} (куб), {tanbo} (доска), {canlu} (объем), {kojna} (угол [телесный]), {sefta} (поверхность), {bolci} (шар), {kurfa} (прямоугольник), {tarmi} (идея [концептуальная форма])
bloti	gismu   	-lot-   	-blo-   	-lo'i-      	x_1 — лодка/корабль/судно (средство передвижения) для перевозки x_2 (чего), движимое x_3 (чем)	{falnu} (парус), {fulta} (плавать [пассивно]), {marce} (транспорт), {jatna} (лидер), {sabnu} (кабина)
bolci	gismu   	-bol-   	-boi-	      	x_1 — шар/сфера (форма) из материала x_2; x_1 — сферический объект (сделанный из x_2)	Также: круглый {bliku} (блок [глыба]), {cukla} (круг), {bidju} (бисер), {gunro} (катиться)
bongu	gismu   	-bog-   	-bo'u-	      	x_1 — кость (часть тела), исполняющая функцию x_2 в теле x_3	В большинстве случаев x_2 — абстракция: напр. опора/каркас для части тела ({tu'a} {le} «часть тела»); возможны и другие функции кости, как для косточек внутреннего уха; хрящ: {ranbo'u}; скелет: {bogygreku} {greku} (каркас), {denci} (зуб), {jirna} (рог [у животных]), {sarji} (поддерживать [помогать])
botpi	gismu   	-bot-   	-bo'i-	      	x_1 — бутылка/фляга/банка/канистра/бак/цистерна (закрываемый сосуд) с содержимым x_2, из материала x_3, с крышкой/затычкой x_4	содержимое может только предполагаться (быть потенциальным), например: « бутылка для x_2». См. {baktu} (ведро), {lante} (банка [консервная]), {patxu} (котел), {tansi} (миска), {tanxe} (коробка), {vasru} (содержать), {gacri} (покрывать [в качестве крышки])
boxfo	gismu   	-bof-   	-bo'o-	      	x_1 — пластина/пленка/мембрана/фольга/лист (2-мерная форма, гибкая в трех измерениях) из материала x_2	{plita} (плоскость), {cinje} (складка), {polje} (морщить), {slasi} (пластмасса), {tinci} (олово)
boxna	gismu   	-bon-   	-bo'a-	      	x_1 — волна (периодическая структура) в среде x_2, имеющая форму x_3, длину x_4 и частоту x_5	{slilu} (колебаться), {dikni} (регулярный [циклический]), {cinje} (складка), {polje} (морщить), {morna} (узор), {canre} (песок)
bradi	gismu			      	x_1 — противник/оппонент/враг x_2 (чей) в конфликте/противостоянии x_3	{damba} (драться), {jamna} (воевать), {darlu} (отстаивать [позицию]), {pendo} (друг), {fapro} (противостоять), {gunta} (нападать), {sarji} (поддерживать [помогать]), {jivna} (соревноваться), {jinga} (выигрывать [побеждать])
bratu	gismu			      	x_1 — град/твердые осадки из материала/состава x_2 (не обязательно полное описание состава)	Само вещество; процесс или способ выпадания — {carvi}. См. {carvi} (дождь), {snime} (снег), {bisli} (лед), {tcima} (погода)
brazo	gismu   	-raz-		      	x_1 — бразильский в аспекте x_2	{porto} (португальский), {ketco} (южноамериканский)
bredi	gismu   	-red-   	-bre-	      	x_1 готов/подготовлен к x_2 (событие)	{spaji} (неожиданность), {jukpa} (повар)
bridi	gismu   	-bri-		      	x_1 (du'u) - это глагольная фраза (утверждение) со сказуемым (selbri, отношением) x_2, связывающим множество / последовательность аргументов (sumti) x_3	Также: x_3 связаны отношением x_2: {terbri} для переставленных аргументов); x_3 должно быть задано полностью; в русском языке 'предикатом (сказуемым)' обычно называют как x_1, так и x_2, но в ложбане эти понятия необходимо различать. См. {sumti} - 'существительное/местоимение/имя собственное', {fancu} - 'математическая функция'
brife	gismu   	-bif-   	-bi'e-	      	x_1 — ветер/{шторм.б.уря}, дующий с направления x_2 со скоростью x_3; x_1 дует с x_2 (откуда)	{tcima} (погода)
briju	gismu   	-bij-		      	x_1 — кабинет/офис/контора/бюро/рабочее место работника x_2 в x_3 (место)	{jibri} (профессия), {gunka} (работать)
brito	gismu   	-rit-		      	x_1 — британский в аспекте x_2	{glico} (английский), {skoto} (кельтский), {merko} (американский [США]), {ropno} (европейский)
bruna	gismu   	-bun-   	-bu'a-	      	x_1 — брат x_2 (чей) по виду родства/критерию/родител(ю/ям) x_3 (не обязательно биологический)	{mensi} (сестра), {tunba} (брат или сестра), {tamne} (двоюродный), {famti} (тетя), {bersa} (сын)
budjo	gismu   	-buj-   	-bu'o-	      	x_1 — буддийский в аспекте x_2	{latna} (лотос), {lijda} (религия)
bukpu	gismu   	-buk-   	-bu'u-	      	x_1 — ткань/материя типа x_2	{mapni} (хлопок [материал ткани]), {matli} (лен [тип ткани]), {sunla} (шерсть), {slasi} (пластмасса), {silka} (шелк)
bumru	gismu   	-bum-		      	x_1 — туман/дымка/испарения жидкости x_2	{djacu} (вода), {carvi} (дождь), {danmo} (дым), {lunsa} (конденсироваться), {tcima} (погода), {gapci} (газ)
bunda	gismu   	-bud-		      	x_1 весит x_2 (по умолчанию 1) местных единиц веса (неметрических, например, фунт) по стандарту x_3, включая x_4 дробных единиц (например, унций)	Дополнительные дробные единицы могут быть добавлены как x_5, x6,… {grake} (грамм), {junta} (вес), {tilju} (тяжелый [массивный]), {rupnu} (денежная единица), {fepni} (стоить [в копейках/центах и пр.]), {dekpu} (иметь объем [неметрический]), {gutci} (измеряться [в футах/дюймах и пр.]), {minli} (миля), {merli} (измерять), {kramu} (акр)
bunre	gismu   	-bur-   	-bu'e-	      	x_1 — коричневый/каштановый/бурый (о цвете)	{skari} (иметь цвет), {blabi} (белый), {xekri} (черный), {kandi} (тусклый), {carmi} (интенсивный)
burcu	gismu   	-bru-		      	x_1 — щетка, предназначенная для x_2 (событие) с щетиной x_3	{komcu} (гребень), {pinsi} (карандаш)
burna	gismu			      	x_1 смущен/сбит с толку/в замешательстве/в смятении/обескуражен/не в своей тарелке в условиях x_2 (абстракция); x_1 (кому) не по себе от x_2 (чего)	{cinmo} (эмоциональный)
cabna	gismu   	-cab-		      	x_1 происходит в настоящем относительно/одновременно с/в течение x_2	По умолчанию x_2 — настоящее время: x_1 происходит сейчас; только об упорядочении во времени; «одновременность» допускает, что одно событие может продолжаться в будущее или прошлое другого {zvati} (находиться), {balvi} (позже), {purci} (раньше), {ca}, {ca'a}
cabra	gismu   	-ca'a-		      	x_1 — аппарат/механизм/оборудование/устройство, выполняющий функцию x_2 и управляемый/{запускаемый} x_3 (кем)	Форма определяется функцией; автоматическое действие не предполагается — нуждается в воздействии извне ({minji} можно назвать {zmiku} {cabra}, если необходимо внешнее воздействие для запуска или контроля за функциями, которые выполняются автоматически) {tutci} (инструмент), {minji} (машина [автомат, механизм]), {finti} (сочинять); {girzu} (группа), {ganzu} (организовывать [упорядочивать]) для организационного аппарата, {pilno} (использовать)
cacra	gismu			      	x_1 длится x_2 часов (по умолчанию 1 час) по стандарту x_3; x_1 — промежуток времени в x_2 часов; x_1 составляет x_2 часов	{junla} (часы [механизм]), {mentu} (минута), {snidu} (секунда), {tcika} (время [события]), {temci} (время [промежуток])
cadzu	gismu   	-dzu-		      	x_1 шагает/идет пешком/марширует по поверхности x_2, используя конечности x_3	{stapa} (ступать), {bajra} (бежать), {klama} (перемещаться), {litru} (путешествовать)
cafne	gismu   	-caf-		      	x_1 (событие) происходит/повторяется часто относительно стандарта x_2	{rirci} (нетипичный), {fadni} (типичный), {kampu} (общий [о свойстве]), {rapli} (повторяться), {krefu} (повторение), {lakne} (вероятный); {piso'iroi} и аналогичные составные cmavo
cakla	gismu			      	x_1 — шоколад/какао	{ckafi} (кофе)
calku	gismu   	-cak-		      	x_1 — панцирь/скорлупа/броня/раковина/{оболочка} (твердое защитное покрытие) x_2 (чего), состоящий из x_3	{pilka} (кожура), {skapi} (кожа), {gacri} (покрывать [в качестве крышки]), {bartu} (вне)
campu	experimental gismu			      	x_1 - это шампунь, средство, чистящее волосы или ухаживающее за волосами, имеющая цель x_2 (свойство)	Слово-{u'ivla}.  Может включать шампуни, муссы и гели для головы, средства от облысения, краску для волос и дажу пену для бритья. Однако, это должно быть вещество, которое наносят на волосы непостоянно, а не применяется к голове только первоначально того, чтобы изменить их для последующего использования (такие как обжимные щипцы, бигуди и т.п. не являются {campu}). Другими словами, {campu} остается на волосах или промывается, для того, чтобы он сработал. Волосы не обязательно должны относиться к человеку, принадлежать верхней части головы или даже быть "реальными"/биологическими для носителя волос - эти характеристики могут быть определены в x2. См.  {krevelylu'i}, {kerfrcampu} (синоним слова {campu})
canci	gismu			      	x_1 исчезает из x_2 (место); x_1 перестает наблюдаться в x_2 посредством датчиков/органов чувств x_3	{cliva} (уходить), {ganse} (чувствовать [ощущать]), {zgana} (наблюдать), {lebna} (забирать), {vimcu} (отнимать)
cando	gismu   	-cad-		      	x_1 покоится/неактивен	антоним: «в движении» (не подразумевает изменение местоположения) {surla} (отдыхать)
cange	gismu   	-cag-		      	x_1 — ферма/колхоз/сельскохозяйственное предприятие в x_2 (место), с работниками x_3, производящая продукцию x_4	прилагательное: x_1 — сельскохозяйственный; относится к любой организованной сельскохозяйственной деятельности, не только к растениеводству {purdi} (сад), {nurma} (деревня), {ferti} (плодородный), {foldi} (поле [луг/лес]), {xarju} (свинья)
canja	gismu   	-caj-		      	x_1 обменивает товар/ценности x_2 на x_3 c контрагентом x_4; x_1/x_4 — торговцы/предприниматели/бизнесмены	Прилагательное: x_1, x_2, x_4 — коммерческое (лучше {ka} {canja}, {kamcanja}; x_2/x_3 могут быть конкретным объектом, товаром (масса), событием (напр. услуга) или свойством; строго говоря, для объектов/товаров мы имеем дело с подъемом sumti от владения объектом/товаром: {posycanja} для однозначной семантики) {dunda} (давать), {friti} (предлагать), {vecnu} (продавать), {zarci} (рынок), {jdini} (деньги), {pleji} (платить), {jdima} (цена), {jerna} (зарабатывать), {kargu} (дорогой [дорогостоящий]); см. примечание к {jdima} (цена) о различии стоимости/цены/ценности, {banxa} (банк), {cirko} (терять), {dunda} (давать), {janta} (счет [к оплате]), {kargu} (дорогой [дорогостоящий]), {prali} (прибыль), {sfasa} (наказывать), {zivle} (инвестировать)
canko	gismu   	-ca'o-		      	x_1 — окно/отверстие/проем в стене/здании/сооружении x_2	{vorme} (дверь), {bitmu} (стена), {ganlo} (закрытый), {murta} (занавес), {pagre} (проникать [проходить сквозь]), {kevna} (впадина), {jvinu} (вид [панорама]), {kalri} (открытый), {kuspe} (простираться)
canlu	gismu   	-cal-   	-ca'u-	      	x_1 — пространство/объем (3 или больше измерений), занимаемый x_2 (чем)	Также: занимать: {selca'u} {kensa} (космос), {bliku} (блок [глыба]), {kumfa} (комната), {kevna} (впадина), {kunti} (пустой), {tubnu} (трубка), {dekpu} (иметь объем [неметрический])
canpa	gismu   	-cna-		      	x_1 — лопата/заступ (инструмент для копания с острым лезвием) для копания x_2 (чего/где)	{kakpa} (выкапывать), {guska} (соскабливать), {tutci} (инструмент)
canre	gismu   	-can-		      	x_1 — песок/гравий/{опилки} из источника x_2, состоящий из x_3 (не обязательно полное описание состава)	Абразив: {gukcanre} {bidju} (бисер), {rokci} (камень), {zalvi} (размалывать), {boxna} (волна)
canti	gismu			      	x_1 — внутренности/кишки/потроха/пищеварительная система (часть тела) x_2 (кого)	{betfu} (живот)
carce	gismu			      	x_1 — повозка/телега/вагон/карета (колесный экипаж) для перевозки x_2 (чего), движимая x_3 (чем)	{karce} (автомобиль), {xislu} (колесо), {marce} (транспорт), {matra} (мотор)
