balvi	gismu   	-bav-		      	x_1 は x_2 よりも未来／後発；  x_1 は後者；  x_2 は前者	「続編」「後継者」も。時間的な順序のみ。さもなくば「lidne」を。x1が x2 に重複しうる点でアオリスト的。非アオリスト的未来は 「cfabalvi」。「le nu mi nelci do cu balvi le nu do nelci mi／私があなたを好きになる前に、あなたが私を好きになる」 ・大意： 未来 ・読み方： バルゥヴィ  ・語呂合わせ： lai（来） ・関連語： {lidne}, {cabna}, {purci}, {farna}
bancu	gismu   	-bac-		      	x_1 は x_2 （境界／限度）を  x_3 （照合点）について  x_4 （性質／数量）だけ越している／超えている	境界の向こう側に位置。境界にまたがっていたり「ragve」のように隣接しているとは限らない。また物理空間的な位置とは限らない。「le tcana cu bancu le rirxe／駅は川の向こうにある」 ・大意： 超越 ・読み方： バンシュ  ・語呂合わせ： ＜万種＞, beyond, cu（出） ・関連語： {dukse}, {ragve}, {zmadu}, {kuspe}
bandu	gismu   	-bad-		      	x_1 は x_2 （物／状態）を x_3 （危険／脅威／可能性）から保護／守護する；  x_1 は x_3 にたいして防御する	「lo dikca dertu jorne cu bandu fi lo dikca jenca／アースは感電を防ぐ」 ・大意： 保護 ・読み方： バンドゥ  ・語呂合わせ： ＜バンドーイルカ＞, bau（保）,defend ・関連語： {ckape}, {fanta}, {fapro}, {marbi}, {rivbi}, {zunti}, {snura}, {binra}, {lunbe}, {pulji}
banfi	gismu			      	x_1 は x_2 （種類）の両生綱／両生類動物	「so'o se banfi jai za'o na cirko lo fipfepri lo nu makcu binxo／ある種の両生類は成熟しても鰓を失わない」 ・大意： 両生類 ・読み方： バンフィ ・語呂合わせ： anfibio ・関連語： {danlu}, {respa}
bangu	gismu   	-ban-   	-bau-	      	x_1 は x_2 （使用者）が x_3 （概念／命題／文字列）を表すのに用いる言語；  x_2 は x_1 語を話す	「.e'o lo jbobau ko bangu／ロジバンを使ってください」 ・大意： 言語 ・読み方： バング  ・語呂合わせ： ＜晩の愚行＞. language ・関連語： {tance}, {cusku}, {ve} {tavla}, {valsi}, {gerna}, {jufra}, {natmi}, {slaka}
banli	gismu   	-bal-   	-ba'i-	      	x_1 は x_2 （性質）に関して x_3 （基準）で偉大／壮大／尊大	「barda」が客観的な大きさを表すのたいし、「banli」は主観的な大きさ。「la al,lax. cu banli／アッラーフは偉大なり」 ・大意： 偉大 ・読み方： バンルィ  ・語呂合わせ： ＜万事リーダー＞,  gran ・関連語： {barda}, {nobli}, {se} {sinma}, {pluja}, {misno}, {vajni}, {fasnu}, {cizra}, {traji}, {mutce}, {se} {manci}
banro	gismu   	-ba'o-		      	x_1 は x_2 （結果）に x_3 （始原）から育つ／育成する／成長する	「le spati cu banro ri'a lo nu do djacu dunda／あなたが水やりをするので、その植物が育つ」 ・大意： 育つ ・読み方： バンロ  ・語呂合わせ： ＜晩のローズ＞, grow ・関連語： {farvi}, {zenba}, {jmina}, {barda}, {makcu}, {ferti}
banxa	gismu   	-bax-		      	x_1 は x_2 （金融体系）・ x_3 （機能）の銀行	x2 は経営者も。「bu'u le banxa lo jdini cu se tolse'a／その銀行でお金を引き出す」 ・大意： 銀行 ・読み方： バンクァ  ・語呂合わせ： ＜晩に破産＞, bank、xang（行） ・関連語： {sorcu}, {zarci}, {canja}, {kagni}
banzu	gismu   	-baz-		      	x_1 は x_2 （目的）に関して x_3 （条件）において足りる／充分	「lo nanba na banzu lo nu lo remna cu jmive／人はパンのみにて生くるにあらず」 ・大意： 充分 ・読み方： バンズ  ・語呂合わせ： ＜晩の頭脳＞, basta,　zu（足） ・関連語： {dukse}, {claxu}, {nitcu}, {ricfu}, {curmi}
bapli	gismu   	-bap-   	-bai-	      	x_1 （性質／力）は x_2 （事）を引き起こす／もたらす	「danre」と違い、物理的とは限らない。x1は作用力／抑制力も。「le vi verba zo'u lo smadi bapli cu barda／この子は洞察力がある」 ・大意： 力 ・読み方： バプルィ  ・語呂合わせ： りき ,li（力）,power ・関連語： {fanta}, {rinju}, {jimte}, {jitro}, {rinka}, {krinu}, {zukte}, {randa}, {danre}, {bai}, {marxa}, {tinsa}, {xarnu}
barda	gismu   	-bra-		      	x_1 は x_2 （性質）に関して、 x_3 （比較対象）の中で大きい	x3は群れでも集合でもよい。；「lo'i ratcu cu barda／鼠の集合は大きい、鼠はたくさんいる」「le barda naje cmalu ba'ambyta'e cu se dunda pe'u／大きいつづらではなく、小さいつづらをください」 ・大意： 大きい ・読み方： バルダ  ・語呂合わせ： ＜バー大規模＞ ・関連語： {banli}, {clani}, {ganra}, {condi}, {plana}, {cmalu}, {rotsu}, {banro}, {xanto}
bargu	gismu   	-bag-		      	x_1 は x_2 に掛かる／を縁取る x_3 （素材）のアーチ	「lo bargu cripu cu ve klama／太鼓橋を渡る」 ・大意： アーチ ・読み方： バルグ  ・語呂合わせ： ＜バーぐらぐら＞, arch ・関連語： {cripu}, {kruvi}, {korcu}, {condi}
barja	gismu			      	x_1 は x_2 （品）を x_3 （客）に提供する酒場／居酒屋／バー／パブ	「ko jo'u mi bu'u lo barja cu pinxe／一緒に酒場で飲もう」 ・大意： 酒場 ・読み方： バルジャ  ・語呂合わせ： ＜バー邪魔＞, bar, jian（間） ・関連語： {gusta}, {birje}, {jikru}, {sanmi}, {vanju}, {xotli}, {ckafi}, {se} {pinxe}
barna	gismu   	-ba'a-		      	x_1 は x_2 上にある材質 x_3 の斑点／染み／つぎあて／印	様式を伴うものは ba'armo'a。「ko catke lo xunre barna／赤い印を押してください」 ・大意： 印 ・読み方： バルナ  ・語呂合わせ： ＜バーない＞, ban(瘢), mark ・関連語： {sinxa}, {pixra}, {se} {ciska}, {se} {prina}
bartu	gismu   	-bar-		      	x_1 は x_2 の外／外部／外側	「lo bartu be lo zdani cu lenku／家の外は寒い（＝ lenku ne'inai lo zdani ）」 ・大意： 外部 ・読み方： バルトゥ  ・語呂合わせ： ＜バルト海＞, biau（表）, out ・関連語： {jibni}, {nenri}, {sruri}, {lamji}, {korbi}, {calku}, {vasru}
basna	gismu			      	x_1 は x_2 （対象）を x_3 で強調する	「ko sepi'o lo kalkrecinta cu basna lo kanla be do／マスカラで目元を強調してください」 ・大意： 強調 ・読み方： バスナ  ・語呂合わせ： ＜バスない＞, accent ・関連語： {pandi}
basti	gismu   	-bas-		      	x_1 は x_2 （対象）と、 x_3 （状況）において交替する；  x_2 を x_1 が代理する	元々あるのが x2 で、これと置き換わるのがx1 「.e'u ra citka lo brioco sei basti be lo nanba noi na zvati／パンが無ければブリオッシュを食べればいいじゃない」 (Jean-Jacques Rousseau: Les Confessions, Livre VI; 試験的 cmavo の ko'oi の例文も参照) ・大意： 交替 ・読み方： バスティ  ・語呂合わせ： ＜バスでティー＞, substitute ・関連語： {ba'i}, {binra}
batci	gismu   	-bat-		      	x_1 は x_2 （対象本体）・ x_3 （対象箇所）を x_4 で噛む	「lo te batci be fa lo since co'a punli／蛇に噛まれたところが腫れてきた」 ・大意： 噛む ・読み方： バチ  ・語呂合わせ： ＜ばっちい＞, バチンバチン, bite ・関連語： {denci}, {jgalu}, {guska}, {citka}
batke	gismu			      	x_1 は x_2 （本体／機材）・ x_3 （用途）・ x_4 （素材）のボタン／ノブ／スイッチ／つまみ／取っ手	・大意： ボタン ・読み方： バトケ  ・語呂合わせ： ＜バットける＞.  button,  keu(釦) ・関連語： {jadni}, {balji}, {punji}, {jgari}, {lasna}
bavmi	gismu			      	x_1 は x_2 （品種）のオオムギ粒	・大意： 大麦 ・読み方： バヴミ  ・語呂合わせ： ＜場でヴォミット＞, mai（麦）, barley ・関連語： {gurni}
baxso	gismu			      	x_1 は x_2 （性質面）に関してマレー・インドネシア系（言語／文化／民族／地理）	・大意： バハサ ・読み方： バクゥソ  ・関連語： {meljo}, {bindo}
bebna	gismu   	-beb-		      	x_1 は x_2 （性質）に関して愚か／ばかげている／思慮が無い；  x_1 は阿呆／馬鹿	「fi lo sevzi ka bebna cu klaku je klaku .ei／自分の愚劣に泣け、泣け」（山頭火『行乞記（二）』） ・大意： 愚か ・読み方： ベブナ ・語呂合わせ： ＜ベビーない＞, boob ・関連語： {fenki}, {xajmi}, {prije}, {fliba}
bemro	gismu   	-bem-   	-be'o-	      	x_1 は x_2 （性質面）に関して北アメリカ系（言語／文化／民族／地理）	・大意： 北アメリカ ・読み方： ベムロ  ・語呂合わせ：  berti merko ・関連語： {merko}, {kadno}, {xispo}, {mexno}
bende	gismu   	-bed-   	-be'e-	      	x_1 は x_2 （者達）・ x_3 （引率者）からなる、 x_4 （目的）のための仲間／チーム／乗組員／バンド／班	・大意： 仲間 ・読み方： ベンデ  ・語呂合わせ： ＜便でかい＞, band ・関連語： {gunma}, {girzu}, {dansu}, {jatna}, {jitro}, {kagni}, {kamni}, {minde}, {ralju}, {cecmu}, {gidva}
bengo	gismu   	-beg-		      	x_1 は x_2 （性質面）に関してベンガル／バングラデシュ系（言語／文化／民族／地理）	・大意： バングラデシュ ・読み方： ベンゴ  ・関連語： {xindo}
benji	gismu   	-bej-   	-be'i-	      	x_1 は x_2 を x_3 （受け手）に x_4 （起源／送信元）から x_5 （方法／媒体）によって送る／届ける	［起源からの完全な断絶は含意されず、 x2 の共有状態がありえる。］ ・大意： 送る ・読み方： ベンジ  ・語呂合わせ： ベンジン送れ,  send ・関連語： {muvdu}, {dunda}, {mrilu}, {nirna}, {xruti}, {cradi}, {tivni}, {preja}, {be'i}, {bevri}, {mrilu}, {tcana}
bersa	gismu   	-bes-   	-be'a-	      	x_1 は x_2 （親）の息子	実の／生物学的な息子に限らない。 ・大意： 息子 ・読み方： ベルサ  ・語呂合わせ： ＜ベロの先＞, son, er(儿) ・関連語： {verba}, {nanla}, {nakni}, {nanmu}, {patfu}, {mamta}, {bruna}, {rirni}, {rorci}, {panzi}, {tixnu}
berti	gismu   	-ber-		      	x_1 は x_2 にたいして x_3 （照合枠）で北方／北側	・大意： 北 ・読み方： ベルティ  ・語呂合わせ：  bei(北), north ・関連語： {snanu}, {stici}, {stuna}, {farna}
besna	gismu   	-ben-		      	x_1 は x_2 （本体）の脳	・大意： 脳 ・読み方： ベスナ  ・語呂合わせ： ＜別荘ない＞,　brain,  nau(脳) ・関連語： {menli}, {stedu}, {rango}, {pensi}
betfu	gismu   	-bef-   	-be'u-	      	x_1 は x_2 （本体）の腹／胴部	・大意： 腹 ・読み方： ベトフゥ  ・語呂合わせ： ＜別の腹部＞, belly, fu(腹) ・関連語： {cutne}, {livga}, {canti}
betri	gismu   	-bet-		      	x_1 は x_2 にとって悲劇／災難／惨事	・大意： 悲劇 ・読み方： ベトリ  ・語呂合わせ： ＜別の離反＞, bei(悲), tragic  ・関連語： {badri}, {xlali}, {morsi}, {binra}
bevri	gismu   	-bev-   	-bei-	      	x_1 は x_2 （荷）を x_3 （終点）に x_4 （始点）から x_5 （道筋）を通って運ぶ	「benji」と違い、 x2 はx4から断絶している。 ・大意： 運ぶ ・読み方： ベヴリ  ・語呂合わせ： ＜ベイの売り子＞, bei(背), bear, llevar ・関連語： {marce}, {muvdu}, {benji}, {klama}
bidju	gismu			      	x_1 は x_2 （素材）の数珠／ビーズ	・大意： 数珠 ・読み方： ビヂュ ・語呂合わせ： ＜美度十分＞, ビーズ,  bead, ju(珠)  ・関連語： {bolci}, {canre}, {lakse}, {dirgo}
bifce	gismu   	-bic-		      	x_1 は x_2 （種類）のハチ目昆虫	・大意： 蜂 ・読み方： ビフゥシェ ・語呂合わせ： ＜ビーフ・シェア＞. bee, fen(蜂) ・関連語： {manti} (下位概念) < {cinki} (上位概念), {sfani}, {lakse}
bikla	gismu   	-bik-		      	x_1 はビュッと動く／パチッとする	鞭の動き、泡立て器の動きなど、急激な動きを表す。 ・大意： 鞭 ・読み方： ビクルァ  ・語呂合わせ： ＜びっくりライオン＞,　bian(鞭), lash  ・関連語： {skori}, {darxi}
bilga	gismu   	-big-		      	x_1 は x_2 （行為）を x_3 （協定／契約／常識）のために遂行する義務を負っている；  x_1 は x_2 をしなければならない	・大意： 義務 ・読み方： ビルゥガ  ・語呂合わせ： ＜ビルで外交＞, 　oblige, obligado  ・関連語： {zifre}, {fuzme}
bilma	gismu   	-bi'a-		      	x_1 は x_2 （症状）の x_3 （病）を患っている	「risna terbi'a／心臓病」「sudga selbi'a／脱水症」 ・大意： 患う ・読み方： ビルゥマ  ・語呂合わせ： ＜ビルでマスク＞,  bin(病), 　ill, mal  ・関連語： {kanro}, {mikce}, {spita}, {senci}, {kafke}, {binra}
bilni	gismu   	-bil-		      	x_1 は x_2 （体系）・ x_3 （目的）のために訓練されている編制組織	「jenmi」は狭義的に「軍」を表すのにたいし、「bilni」は特定の困難／問題に効果的に対処できるよう厳格に訓練／編制されている組織全般を表す。よって「軍」よりも範囲が広い。 ・大意： 編制組織 ・読み方： ビルゥニ  ・語呂合わせ： ＜ビルに肉薄＞,  bin（兵）, military,  ・関連語： {jenmi}, {sonci}, {ganzu}, {pulji}
bindo	gismu   	-bid-		      	x_1 は x_2 （性質面）に関してインドネシア系（言語／文化／民族／地理）	・大意： インドネシア ・読み方： ビンド  ・関連語： {bindo}, {meljo}, {baxso}
binra	gismu			      	x_1 は x_2 （者）を x_3 （危険／損害）にたいして x_4 （特典）で保証／保障／補償する	「保険」も。 ・大意： 保証 ・読み方： ビンラ  ・語呂合わせ： ＜ビンのランク＞, ビンラディンを保障,  insure  ・関連語： {bandu}, {cirko}, {betri}, {basti}, {bilma}
binxo	gismu   	-bix-   	-bi'o-	      	x_1 は x_2 に x_3 （条件）の下で成る／変身する	「.ei binxo lo ka'e frili pilno be lo ka stace .e lo ka lazni／正直と横着とが自由自在に使へるやうにならなければならない」（山頭火『行乞記（二）』） ・大意： 成る ・読み方： ビンクォ  ・語呂合わせ： ＜ビンがホット＞, become,  bian(変)  ・関連語： {cenba}, {galfi}, {stika}; {zasni}
birje	gismu			      	x_1 は x_2 （起源）の発泡酒／ビール／エール	・大意： 発泡酒 ・読み方： ビルジェ  ・語呂合わせ：  biiru ・関連語： {pinxe}, {barja}, {jikru}, {vanju}, {xalka}, {fusra}
birka	gismu   	-bir-		      	x_1 は x_2 （本体）の腕	・大意： 腕 ・読み方： ビルカ  ・語呂合わせ： ＜ビールかかえる＞,  bi(臂), brazo  ・関連語： {jimca} (上位概念), {janco}, {xance}, {rebla}
birti	gismu   	-bit-		      	x_1 は x_2 （命題）が真であると確信している	・大意： 確信 ・読み方： ビルティ  ・語呂合わせ： ＜ビールかティー＞,   bi(必), certain  ・関連語： {jetnu}, {jinvi}, {krici}, {djuno}, {senpi}, {sruma}
bisli	gismu   	-bis-		      	x_1 は x_2 （成分）の氷／氷結物	・大意： 氷 ・読み方： ビスルィ  ・語呂合わせ： ＜美のスリット＞,氷にビスリとひび入る,  bin(冰),　ice  ・関連語： {kunra}, {runme}, {lenku}, {krili}, {bratu}, {snime}, {carvi}
bitmu	gismu   	-bim-   	-bi'u-	      	x_1 は x_2 ・ x_3 を隔てる、 x_4 （構造体）の壁／垣／塀／フェンス	・大意： 壁 ・読み方： ビトム  ・語呂合わせ： ＜美に富む＞, 壁、ちょびっと無駄,  muro  ・関連語： {jbini}, {sepli}, {fendi}, {canko}, {drudi}, {kumfa}, {loldi}, {senta}, {snuji}, {pagre}, {gacri}, {kuspe}, {marbi}, {vorme}
blabi	gismu   	-lab-		      	x_1 は白色	・大意： 白色 ・読み方： ブラビ  ・語呂合わせ： bai(白), blanco ・関連語： {skari}, {xekri}, {grusi}, {kandi}, {manku}, {carmi}, {bakri}, {blanu}, {bunre}, {cicna}, {crino}, {narju}, {nukni}, {pelxu}, {xunre}, {zirpu}
blaci	gismu			      	x_1 は x_2 （成分）のガラス	・大意： ガラス ・読み方： ブルァシ ・語呂合わせ：  glass  ・関連語： {kabri}
blanu	gismu   	-bla-		      	x_1 は青色	・大意： 青色 ・読み方： ブルァヌ ・語呂合わせ：  blue, lan(藍)  ・関連語： {skari}, {blabi}, {xekri}, {zirpu}, {kandi}, {carmi}, {cicna}
bliku	gismu   	-bli-		      	x_1 は材質 x_2 ・表面 x_3 （面の数／面の大きさ／面の形）のブロック（3次元の形）	・大意： ブロック ・読み方： ブルィク ・語呂合わせ： ＜ブリ食う＞, ブロック, block ・関連語： {tapla}, {kubli}, {tanbo}, {canlu}, {kojna}, {sefta}, {bolci}, {kurfa}, {tarmi}; {pitybli} （多面体のブロック）, {kubybli} （正多面体のブロック）, {blikubli} （ブロックである正多面体）, {kitybli} （レンガ）
bloti	gismu   	-lot-   	-blo-   	-lo'i-      	x_1 は x_2 （客／荷）・ x_3 （原動力）の船／ボート	・大意： 船 ・読み方： ブルォティ  ・語呂合わせ： ぼろっちい,  boat  ・関連語： {falnu}, {fulta}, {marce}, {jatna}, {sabnu}
bolci	gismu   	-bol-   	-boi-	      	x_1 は x_2 （素材）の球体／ボール；  x_1 は丸い	・大意： 球 ・読み方： ボルゥシ  ・語呂合わせ： ＜ボールは白い＞, ball,cieu(球)  ・関連語： {bliku}, {cukla}, {bidju}, {gunro}
bongu	gismu   	-bog-   	-bo'u-	      	x_1 は x_2 （機能）・ x_3 （肉体）の骨	・大意： 骨 ・読み方： ボング  ・語呂合わせ： ＜ボーンはグッド＞、bone good ,gu(骨) ・関連語： {greku}, {denci}, {jirna}, {sarji}
botpi	gismu   	-bot-   	-bo'i-	      	x_1 は x_2 （内容）・ x_3 （素材）・ x_4 （栓／蓋）の瓶／ボトル／水筒	閉じられる容器全般。 ・大意： 瓶 ・読み方： ボトピ  ・語呂合わせ： ＜ボトルぴったり＞,  bottle, pin(瓶)  ・関連語： {baktu}, {lante}, {patxu}, {tansi}, {tanxe}, {vasru}, {gacri}
boxfo	gismu   	-bof-   	-bo'o-	      	x_1 は材質 x_2 のシート状のもの；3次元空間内の、ほぼ2次元の柔軟な物体；枚	的確な日本語訳は存在しない。「枚」で数えられる形状のもの。「紙」「箔」「敷物」「毛布」「アルミホイル」「サランラップ」などの上位概念。 ・大意： シーツ ・読み方： ボクゥフォ  ・語呂合わせ： ＜坊主の不法＞, bo(箔), foil ・関連語： {plita}, {cinje}, {polje}, {slasi}, {tinci}
boxna	gismu   	-bon-   	-bo'a-	      	x_1 は x_2 （媒体）・ x_3 （波形）・ x_4 （波長）・ x_5 （周波数）の波／周期的形態	海の波も。 ・大意： 波 ・読み方： ボクゥナ  ・語呂合わせ： ＜坊主の船出＞,  bo(並), onda　 ・関連語： {slilu}, {dikni}, {cinje}, {polje}, {morna}, {canre}
bradi	gismu			      	x_1 は x_2 の、 x_3 （抗争）における敵／敵対者／対抗者／相手／試合相手	・大意： 敵 ・読み方： ブラディ  ・語呂合わせ：  敵は血みどろブラッディ ・関連語： {damba}, {jamna}, {darlu}, {pendo}, {fapro}, {gunta}, {sarji}, {jivna}, {jinga}
bratu	gismu			      	x_1 は x_2 （成分）のひょう／あられ／みぞれ	・大意： 雹 ・読み方： ブラトゥ  ・語呂合わせ： ぶらっと雹
brazo	gismu   	-raz-		      	x_1 は x_2 （性質面）に関してブラジル系（言語／文化／民族／地理）	・大意： ブラジル ・読み方： ブラゾ  ・関連語： {porto}, {ketco}
bredi	gismu   	-red-   	-bre-	      	x_1 は x_2 （事）に向けて準備できている／用意が整っている／覚悟している	・大意： 準備 ・読み方： ブレディ  ・語呂合わせ： レディ , bei(備), ready, ・関連語： {spaji}, {jukpa}
bridi	gismu   	-bri-		      	x_1 （du'u）は x_2 （関係）を x_3 （項の列／集合）について賓述を表す関係性／命題	自然言語においては、 x2 を表すのが賓辞／述語、 x3 のうちの一つを表すのが主辞／主語。 ・大意： 命題 ・読み方： ブリディ  ・語呂合わせ： predicate ・関連語： {sumti}, {fancu}
brife	gismu   	-bif-   	-bi'e-	      	x_1 は x_2 （起源）・ x_3 （速度）の風；  x_1 は x_2 から吹く；  x_2 は x_1 を吹く	x2 は方角も。 ・大意： 風 ・読み方： ブリフェ  ・語呂合わせ： breeze, fen(風) ・関連語： {tcima}
briju	gismu   	-bij-		      	x_1 は x_2 （従業員）・ x_3 （所）の職場／事務所／営業所／局	・大意： 職場 ・読み方： ブリジュ  ・語呂合わせ：  breau ・関連語： {jibri}, {gunka}
brito	gismu   	-rit-		      	x_1 は x_2 （性質面）に関して英国／イギリス系（言語／文化／民族／地理）	「イングランド」ではない。 ・大意： 英国 ・読み方： ブリト  ・関連語： {glico}, {skoto}, {merko}, {ropno}
broda	gismu   	-rod-		      	代ブリディその1［x_1を始めとするPS全体が文脈次第］	{cei}を使って{selbri}を代入できる。 ・大意： 第一 selbri 変数 ・読み方： ブロダ  ・関連語： {bu'a}, {bu'e}, {bu'i}
brode	gismu   	-bo'e-		      	代ブリディその2［x_1を始めとするPS全体が文脈次第］	{cei} を使って {selbri} を代入できる。 ・大意： 第二 selbri 変数 ・読み方： ブロデ  ・関連語： {bu'a}, {bu'e}, {bu'i}
brodi	gismu			      	代ブリディその3［x_1を始めとするPS全体が文脈次第］	{cei} を使って {selbri} を代入できる。 ・大意： 第三 selbri 変数 ・読み方： ブロディ  ・関連語： {bu'a}, {bu'e}, {bu'i}
brodo	gismu			      	代ブリディその4［x_1を始めとするPS全体が文脈次第］	{cei} を使って {selbri} を代入できる。 ・大意： 第四 selbri 変数 ・読み方： ブロド  ・関連語： {bu'a}, {bu'e}, {bu'i}
brodu	gismu			      	代ブリディその5［x_1を始めとするPS全体が文脈次第］	{cei} を使って {selbri} を代入できる。 ・大意： 第五 selbri 変数 ・読み方： ブロドゥ  ・関連語： {bu'a}, {bu'e}, {bu'i}
bruna	gismu   	-bun-   	-bu'a-	      	x_1 は x_2 の、 x_3 （血縁関係）による兄／弟	・大意： 兄弟 ・読み方： ブルナ  ・語呂合わせ： ＜ブルート殴る＞, ブルーな兄弟, brother ・関連語： {mensi}, {tunba}, {tamne}, {famti}, {bersa}
budjo	gismu   	-buj-   	-bu'o-	      	x_1 は x_2 （性質面）に関して仏教系	・大意： 仏教 ・読み方： ブヂョ ・語呂合わせ： ＜武道上手＞,仏頂面
bukpu	gismu   	-buk-   	-bu'u-	      	x_1 は x_2 （素材／種類）の布／織物	・大意： 布 ・読み方： ブクプ  ・語呂合わせ： ＜ブックをプール＞ ・関連語： {mapni}, {matli}, {sunla}, {slasi}, {silka}
bumru	gismu   	-bum-		      	x_1 は x_2 （液体成分）の霧／水蒸気／もや；  x_1 は霧っぽい／もやもやしている／かすんでいる	・大意： 霧 ・読み方： ブムル ・語呂合わせ： ＜霧ブーム＞, burma ・関連語： {djacu}, {carvi}, {danmo}, {lunsa}, {tcima}, {gapci}
bunda	gismu   	-bud-		      	x_1 は x_2 （数）・ x_3 （単位系）・ x_4 （下位単位）の非メートル法／土着の質量／貫／パウンド	・大意： 質量（土着） ・読み方： ブンダ  ・語呂合わせ： pound ・関連語： {grake}, {junta}, {tilju}, {rupnu}, {fepni}, {dekpu}, {gutci}, {minli}, {merli}, {kramu}
bunre	gismu   	-bur-   	-bu'e-	      	x_1 は茶色／黄褐色／小麦色	・大意： 茶色 ・読み方： ブンレ  ・語呂合わせ： ＜分裂＞ brown, ・関連語： {skari}, {blabi}, {xekri}, {kandi}, {carmi}
burcu	gismu   	-bru-		      	x_1 は x_2 （用途）・ x_3 （毛状物）のブラシ／はけ／モップ／毛筆	・大意： ブラシ ・読み方： ブルシュ  ・語呂合わせ：  ブラシ, brush ・関連語： {komcu}, {pinsi}
burna	gismu			      	x_1 は x_2 （状況）においてどぎまぎする／緊張する／落ち着かない／きまりの悪さを感じる／当惑する	「ckeji」と違い、恥ずかしさを含意しない。「xanka」と違い、未然／未知の事柄でなく現在知覚されている事柄にたいする心理的動揺を表す。 ・大意： どぎまぎ ・読み方： ブルナ  ・語呂合わせ： 善人ぶるな, embarass, ・関連語： {cinmo}
cabna	gismu   	-cab-		      	x_1 は x_2 と同時；  x_1 は現在／今	・大意： 現在 ・読み方： シャブナ  ・語呂合わせ： ＜シャブない現在＞, cia(現), now  ・関連語： {zvati}, {balvi}, {purci}, {ca}, {ca'a}
cabra	gismu   	-ca'a-		      	x_1 は x_2 （機能）・ x_3 （操縦者）の装置／デバイス	「minji」と違い、自動性が含意されない。 ・大意： 装置 ・読み方： シャブラ  ・語呂合わせ： ＜社のブランド＞, apparatus ・関連語： {tutci}, {minji}, {finti}; {girzu}, {ganzu}, {pilno}
